transcript,hippuristanol_tpUTR_max,hippuristanol_tpUTR_average,hippuristanol_tpUTR_std,hippuristanol_tpUTR_gini
PB2015.1783.1,1.45433333333,0.06765120772946377,0.1969654974059886,0.899156688526
PB2015.5674.7,1.32166666667,0.25634374999996096,0.28073266289563675,0.572783648767
PB2015.13858.1,1.48133333333,0.04581694495977681,0.14857177645015196,0.910582030801
PB2015.5674.1,0.567666666667,0.11599242424238933,0.1545251849081019,0.673038100949
PB2015.1448.1,1.57966666667,0.08656211812626476,0.25048676472553655,0.897769692432
PB2015.7498.1,2.38833333333,0.14448442534911313,0.2749983972259494,0.775494957891
PB2015.14194.4,NA,NA,NA,NA
PB2015.16700.1,1.19233333333,0.04023170731706585,0.13378761724652818,0.920716994803
PB2015.10804.1,NA,NA,NA,NA
PB2015.10804.2,NA,NA,NA,NA
PB2015.14491.2,1.92166666667,0.26855311890838685,0.28910258505111763,0.564166525554
PB2015.1131.26,NA,NA,NA,NA
PB2015.1131.20,NA,NA,NA,NA
PB2015.1131.21,NA,NA,NA,NA
PB2015.11843.13,1.39433333333,0.21599439775914037,0.31894457129385656,0.704588991608
PB2015.11242.6,1.442,0.137364522417193,0.25369968957507283,0.758860311362
PB2015.9396.2,1.97566666667,0.2711334610471983,0.3609105948801461,0.647334559383
PB2015.14341.1,2.95733333333,0.1324986225895289,0.30934640249757506,0.826242148056
PB2015.216.4,NA,NA,NA,NA
PB2015.16616.2,1.78433333333,0.11992073170732531,0.2665875679507294,0.834146517153
PB2015.16616.3,1.82666666667,0.08577531411676052,0.23529861361147086,0.88581215939
PB2015.2224.1,1.23033333333,0.15507666666666897,0.25076565947921503,0.743635167313
PB2015.6765.3,1.97166666667,0.09232380952387143,0.2548668480341817,0.88039877391
PB2015.6765.2,2.462,0.09552744630073748,0.2851694727549304,0.896218134426
PB2015.6765.4,1.85766666667,0.08679404761908573,0.24091610219727835,0.881731276048
PB2015.8480.2,2.203,0.2787027348395181,0.39881073654986265,0.686861546923
PB2015.12981.3,1.84266666667,0.10323213021940277,0.25416397494154186,0.858762753034
PB2015.2477.2,1.91933333333,0.13085125448026827,0.2620523946926568,0.776828225751
PB2015.2477.1,1.72733333333,0.1682493438320102,0.2987354420499209,0.745772705124
PB2015.94.1,1.78033333333,0.10048717948718246,0.2289524839290452,0.840472017055
PB2015.4921.1,1.92866666667,0.06878681626931557,0.1988053326435222,0.886968131994
PB2015.13276.4,1.34033333333,0.27257254901956063,0.3185428039356918,0.610728739457
PB2015.9701.1,NA,NA,NA,NA
PB2015.1004.6,NA,NA,NA,NA
PB2015.7725.2,3.82,0.27625698324012854,0.599649277594361,0.826121225473
PB2015.1708.2,2.526,0.12451258644540275,0.29444273009046606,0.850401787074
PB2015.4789.1,0.817,0.01167142857142857,0.09695016708577238,0.985714285714
PB2015.6795.2,0.836,0.21100854700859487,0.21969134638454704,0.5525179886
PB2015.465.8,1.79666666667,0.22261090909101094,0.40199786034199014,0.782110628979
PB2015.1603.8,0.727,0.23680116959066203,0.2353604333057834,0.547502903902
PB2015.9181.1,1.03666666667,0.20950179211477424,0.2662520370794035,0.648913353212
PB2015.9181.2,1.05733333333,0.21206028368790428,0.2681886529595124,0.64573726263
PB2015.5602.3,1.085,0.3188306451612688,0.2888586813762222,0.494906854006
PB2015.4166.1,0.329,0.10628571428571429,0.1296486618141664,0.626984126984
PB2015.11722.9,1.31833333333,0.06934340222573132,0.18537441662152332,0.878747376581
PB2015.11722.8,1.255,0.06540010515247792,0.17578481649585734,0.879860979221
PB2015.7310.1,2.09866666667,0.131630512016741,0.2790885084665907,0.813993938806
PB2015.626.1,1.977,0.16972489082971004,0.31761989756176584,0.763091270574
PB2015.11722.3,1.27433333333,0.06874804767773736,0.17657424303815508,0.869744989322
PB2015.11722.2,1.33933333333,0.0721471434443317,0.18536942891733946,0.869798252539
PB2015.11722.5,1.51466666667,0.07966501445682653,0.20765192321383552,0.872897985607
PB2015.11722.4,1.45066666667,0.07761405672012825,0.19999181713559866,0.870410571511
PB2015.11722.7,1.38433333333,0.07245144356956064,0.19375119349977787,0.878754625314
PB2015.11722.6,1.27833333333,0.06933581472291066,0.17843545924956203,0.870638708499
PB2015.4505.3,0.441,0.02196180555553125,0.07347230943790375,0.922778326746
PB2015.15081.1,2.03533333333,0.16274489795910205,0.36700025579993356,0.838988263184
PB2015.4831.11,1.40633333333,0.10147450980389244,0.20534708349614536,0.807875550901
PB2015.13244.2,1.573,0.2321651997291904,0.27475724487446634,0.604088566252
PB2015.4505.2,0.446,0.02224742268041237,0.07460560338061842,0.923178837475
PB2015.7739.1,2.62133333333,0.11400215331607068,0.3377689948893671,0.896342610086
PB2015.3898.4,0.723,0.07715423642826835,0.1369493218271971,0.765255098388
PB2015.3898.6,0.753,0.08013465447151372,0.14268120577705465,0.766222487417
PB2015.1668.5,0.688,0.05213620071686022,0.15827045524964833,0.910724449984
PB2015.3496.1,1.302,0.28375201845439746,0.2769042191425046,0.527390758614
PB2015.770.3,0.806666666667,0.20276767676766666,0.2421910713662115,0.625884983138
PB2015.12812.2,2.63733333333,0.11009006928400232,0.3209447200284499,0.894379417238
PB2015.4181.2,0.619,0.011698113207535379,0.05739285027495383,0.962544063197
PB2015.5548.1,1.14433333333,0.0638485663082527,0.16840393868911416,0.877667177478
PB2015.10488.4,NA,NA,NA,NA
PB2015.11258.1,1.11866666667,0.11806184895831914,0.1952909140144814,0.741075387439
PB2015.12154.2,0.0,0.0,0.0,NA
PB2015.10488.1,0.162666666667,0.004170940170948718,0.025711401995342095,0.974358974359
PB2015.10488.3,0.146333333333,0.0037521367521282053,0.023129724335873642,0.974358974359
PB2015.10901.4,NA,NA,NA,NA
PB2015.1585.3,2.18766666667,0.05072968688071336,0.19242216674528093,0.933406760514
PB2015.1585.4,0.169,0.003448979591836735,0.023895231549317573,0.979591836735
PB2015.14910.2,4.42533333333,0.03918478040882999,0.2425973667434006,0.971687533455
PB2015.14910.1,NA,NA,NA,NA
PB2015.5917.1,1.62633333333,0.3067692307691923,0.41291173462566483,0.664895327007
PB2015.14495.1,1.86933333333,0.22788575015688436,0.30203658570490405,0.65527618799
PB2015.5702.4,0.988,0.06272711571676633,0.13710646967163392,0.822982075783
PB2015.2673.1,1.82366666667,0.1654769811320351,0.2640307934095302,0.72937385819
PB2015.8501.2,1.35633333333,0.3593638676843542,0.32715943632633343,0.49348293861
PB2015.12836.4,2.04333333333,0.040422439024416584,0.1601600414881102,0.936514898477
PB2015.10342.13,1.77233333333,0.20088454861117974,0.29518986697076155,0.696071584892
PB2015.12836.1,0.394,0.018632545931740158,0.06559964783745752,0.931315600622
PB2015.12836.2,0.357333333333,0.02260699588476543,0.06788264407557343,0.907734393172
PB2015.10904.1,1.544,0.2908218390804763,0.3516067618833113,0.611114442581
PB2015.11189.1,NA,NA,NA,NA
PB2015.15939.3,1.407,0.21652490421455556,0.3079752301005044,0.693632647595
PB2015.15939.2,1.36133333333,0.20870101781170608,0.29790545760336606,0.695091476338
PB2015.13543.1,1.167,0.19507492354734157,0.21770741101893787,0.580509784511
PB2015.11203.2,3.206,0.10615308370044163,0.3375815445971641,0.913398979582
PB2015.12812.1,2.345,0.12551093613299213,0.32711099320878345,0.874224263258
PB2015.4831.3,1.40466666667,0.10096700223713981,0.20441027522811397,0.808120632871
PB2015.4831.2,1.419,0.10200897867568183,0.20674873174652947,0.808565669161
PB2015.4831.1,1.40333333333,0.10126677852346426,0.20514748120672707,0.808292110976
PB2015.12808.7,1.66166666667,0.20252397938959987,0.2809315054494007,0.671499452923
PB2015.4831.6,1.39533333333,0.10052628635344012,0.20356225757605353,0.808097578063
PB2015.4831.5,1.39666666667,0.10097983193276806,0.20427310028460655,0.807823556499
PB2015.4831.9,1.37033333333,0.09878599439776302,0.19979823097271976,0.807798651777
PB2015.4831.8,1.39866666667,0.1008605042016622,0.20397326713613334,0.807679771235
PB2015.15780.1,1.304,0.24427238095242687,0.3010565270432542,0.627808947523
PB2015.16577.1,3.496,0.06512084063049423,0.22987703014810898,0.921405444143
PB2015.16577.2,1.552,0.04250601092895082,0.1525390333763587,0.923401868009
PB2015.2115.1,NA,NA,NA,NA
PB2015.288.2,1.72266666667,0.2796970464134776,0.32767085158946674,0.603717545009
PB2015.6779.1,1.81966666667,0.16419233401777414,0.281093395313022,0.748817295625
PB2015.15549.16,1.27833333333,0.1121124497991526,0.23514205421254875,0.822324498836
PB2015.2598.1,1.03433333333,0.05375371549890763,0.13820721310040662,0.875124467726
PB2015.15160.1,1.119,0.04411739130434783,0.1589285873627566,0.932892709061
PB2015.8021.1,1.51633333333,0.270888888888747,0.3814437588811009,0.692092827748
PB2015.8533.2,NA,NA,NA,NA
PB2015.2463.5,1.59133333333,0.20761234567895556,0.24809547879087765,0.59163445643
PB2015.1782.3,0.647333333333,0.0416935028248517,0.11845313715416568,0.897657842895
PB2015.615.1,1.29333333333,0.33675490196062213,0.3370394151692994,0.54303918429
PB2015.12800.3,0.0,0.0,0.0,NA
PB2015.15276.2,NA,NA,NA,NA
PB2015.4839.1,1.827,0.2759868421052195,0.35612244793930653,0.643876089957
PB2015.15549.13,1.29033333333,0.11254350736271888,0.23678577805462034,0.823092154511
PB2015.1862.1,1.81566666667,0.0571836666666596,0.19027176978643384,0.915650010784
PB2015.1862.2,1.778,0.05564359745901966,0.18597142649531326,0.91635543535
PB2015.12800.4,NA,NA,NA,NA
PB2015.1005.3,1.698,0.15468897149937327,0.2622398301937277,0.746455143732
PB2015.615.4,0.0,0.0,0.0,NA
PB2015.14373.1,1.359,0.05374174174172072,0.19059106044532975,0.929704962003
PB2015.5043.1,0.688,0.035312714776608245,0.11858506996602901,0.923906369762
PB2015.5783.7,0.614333333333,0.02883137254902353,0.10740158131682938,0.938276899443
PB2015.4537.4,1.18966666667,0.30368518518529625,0.3108603183380436,0.54718068476
PB2015.4537.2,1.19666666667,0.3268095238096607,0.32565737458834704,0.539995134365
PB2015.4537.3,1.18433333333,0.3146787878787273,0.31857452683149534,0.544819326892
PB2015.13111.3,NA,NA,NA,NA
PB2015.5142.2,1.72966666667,0.1266525423728983,0.25857300125056737,0.79834364421
PB2015.9036.1,0.174,0.012544117647058824,0.03580766998987517,0.897679470381
PB2015.3297.1,1.32433333333,0.35921496598639385,0.2942136512986523,0.462158746683
PB2015.13108.2,3.02533333333,0.5409851851852667,0.7541521130761997,0.679396072095
PB2015.13966.1,0.167666666667,0.003403769841270833,0.02065096367251266,0.97416500118
PB2015.3474.2,2.16733333333,0.34138683127565433,0.4607016431449506,0.655218820043
PB2015.3474.1,2.14933333333,0.3182988505747471,0.44810117344890726,0.672862904096
PB2015.2582.1,1.62733333333,0.08398028673834408,0.22477758600824302,0.880031495572
PB2015.3474.4,2.14433333333,0.33367886178863415,0.4546972441767409,0.659436752801
PB2015.9008.2,1.92666666667,0.14668577694231144,0.2605189272911124,0.755989682865
PB2015.11353.1,2.362,0.11817185185180663,0.3249670624869462,0.879609190215
PB2015.9797.1,1.70866666667,0.22748333333332757,0.35489668230275045,0.720756661117
PB2015.8896.1,NA,NA,NA,NA
PB2015.2151.2,2.852,0.07044588744589288,0.26487702516812617,0.93339429489
PB2015.6390.1,2.333,0.1607599517491098,0.29645414946685406,0.771737594658
PB2015.7786.2,0.892,0.2382499999999531,0.20286359675629045,0.464921629066
PB2015.6390.6,1.764,0.162433333333375,0.2917619085766543,0.766083824275
PB2015.7509.6,1.10633333333,0.22509523809522192,0.2364009808225673,0.548326164116
PB2015.3652.2,2.28766666667,0.2794420985284144,0.4083443808889739,0.692863599788
PB2015.9536.5,1.168,0.24170098039223267,0.2508648904630656,0.555736925553
PB2015.9536.2,1.179,0.12980902777777675,0.2100867917252098,0.739899178468
PB2015.5297.1,0.587333333333,0.021556118143470884,0.08229032265324032,0.94056301958
PB2015.369.1,1.161,0.1900638297872766,0.3102080491393077,0.737372702856
PB2015.15925.2,0.810333333333,0.052011111111099996,0.1569799487864009,0.910797123122
PB2015.9000.3,NA,NA,NA,NA
PB2015.6026.1,1.584,0.30455861365956693,0.30903363436572767,0.535998730952
PB2015.7962.8,1.80366666667,0.2065073182247178,0.2680330542217952,0.637374533887
PB2015.23.2,NA,NA,NA,NA
PB2015.14641.2,NA,NA,NA,NA
PB2015.7962.1,1.60333333333,0.12653485424585303,0.22026254150040642,0.750451900813
PB2015.14310.1,1.63566666667,0.13186962962965332,0.2898693341918493,0.835671894426
PB2015.3828.11,1.6,0.07395897435894945,0.20773708206375233,0.892148768877
PB2015.7962.5,1.80333333333,0.2062973995271825,0.2677821753385381,0.637151772244
PB2015.16476.1,1.45366666667,0.1033693693693581,0.2985907016466317,0.89751683006
PB2015.7906.1,0.486333333333,0.04582113821139024,0.11308327501026821,0.872924925133
PB2015.10237.9,1.79566666667,0.21145182724254605,0.27906106147113036,0.649363083596
PB2015.7509.15,1.13166666667,0.22905714285722192,0.24028045103053658,0.54808083088
PB2015.10486.1,1.46533333333,0.0703204134366589,0.2075016615358696,0.889434473706
PB2015.4799.1,1.35766666667,0.10232316384182238,0.2114584194905642,0.805411240989
PB2015.12651.1,1.27266666667,0.05678431372549019,0.18734991754947572,0.921003088927
PB2015.1487.1,0.791333333333,0.02102784048155756,0.08564851662302757,0.944321998617
PB2015.10237.1,1.82766666667,0.20129483430797787,0.2813736765473052,0.674527967176
PB2015.15495.1,1.57133333333,0.16214107744106224,0.2661577500019773,0.725713383222
PB2015.10237.2,1.86,0.20509482341558025,0.2874678104004492,0.675628002132
PB2015.5027.1,1.03733333333,0.26031250000011563,0.29772478596387975,0.582027811125
PB2015.10237.4,1.83133333333,0.19979737609324666,0.2798299652389041,0.675113711756
PB2015.5027.3,NA,NA,NA,NA
PB2015.10086.21,NA,NA,NA,NA
PB2015.7193.3,1.71833333333,0.3423739837399014,0.3707462401384546,0.579302121267
PB2015.777.8,0.881,0.24283333333333437,0.2271418938992804,0.510549380543
PB2015.7193.5,1.71833333333,0.33462988505751445,0.3667878297560449,0.583929145043
PB2015.8166.2,1.319,0.1890550458715748,0.2266251356706986,0.619742348767
PB2015.777.1,0.897,0.2729710144927652,0.2329423984498642,0.472829260973
PB2015.10488.2,0.158333333333,0.004059829059820513,0.025026467106017938,0.974358974359
PB2015.12101.2,0.852,0.0494113355779798,0.1280131286473094,0.874812431745
PB2015.6385.1,0.530666666667,0.007103319308086956,0.04412413337289453,0.976848652703
PB2015.6856.1,1.119,0.08756444444446666,0.18567013340735453,0.803023720096
PB2015.16804.1,1.62133333333,0.4387936507934858,0.3777517938240141,0.477031096044
PB2015.13663.1,2.867,0.14277433333331133,0.2769369484339486,0.787262675598
PB2015.9467.1,0.196666666667,0.0035757575757636366,0.0262763445135368,0.981818181818
PB2015.9467.3,0.216333333333,0.003933333333327273,0.028903978964796954,0.981818181818
PB2015.9467.2,0.217333333333,0.004024691358018519,0.02930019535681245,0.981481481481
PB2015.3628.2,0.492,0.0806025641025641,0.11888580622683291,0.711664552686
PB2015.3628.3,0.508666666667,0.08459307359303897,0.12373999440218766,0.708487050537
PB2015.23.5,NA,NA,NA,NA
PB2015.9365.1,1.486,0.21496078431372279,0.2928632940492148,0.66565700731
PB2015.7847.1,1.34333333333,0.2886423751686428,0.27555191146155333,0.511552896697
PB2015.7917.4,0.519666666667,0.02648780487807317,0.08447889355114578,0.915659764332
PB2015.9294.1,2.068,0.05193073593071428,0.16801222845672836,0.902270973441
PB2015.1049.2,1.46833333333,0.11292706803723083,0.1984337128392086,0.756413538212
PB2015.2478.13,1.732,0.1936137135098745,0.26350319253364723,0.662180782238
PB2015.5398.3,NA,NA,NA,NA
PB2015.7917.2,0.530333333333,0.025144032921814816,0.08489968159480772,0.924681255178
PB2015.5806.3,1.28266666667,0.2588666666666751,0.2908789137745791,0.59291546599
PB2015.2419.1,1.529,0.373308641975326,0.3688634483930435,0.530905025889
PB2015.5806.1,1.302,0.2657445255474311,0.29749420315841546,0.591627405548
PB2015.13640.2,1.11066666667,0.17814087301594525,0.2340059537101609,0.659996417288
PB2015.13640.1,1.11233333333,0.1806511627907442,0.24017070483281178,0.666237805267
PB2015.1497.1,0.601333333333,0.021457903780072167,0.07423951365095537,0.924616317115
PB2015.1497.2,NA,NA,NA,NA
PB2015.10038.1,2.02433333333,0.14476163402822975,0.29252725014288405,0.809349059565
PB2015.5987.1,1.64533333333,0.15757871485940395,0.27433525528314134,0.764855296007
PB2015.5398.8,1.998,0.19721290751828147,0.3723852130036191,0.790777365821
PB2015.14299.22,1.37066666667,0.343772549019651,0.3180768567943997,0.501237842677
PB2015.15536.1,1.88466666667,0.1666942699409739,0.25397348345778586,0.70897898323
PB2015.15536.2,1.83333333333,0.12658723693140123,0.23948579273975285,0.774781864031
PB2015.2861.1,1.97333333333,0.2566831683168182,0.29888521506560617,0.59091021511
PB2015.234.1,0.946666666667,0.08261356932155753,0.17295038003862634,0.817887317446
PB2015.12683.1,NA,NA,NA,NA
PB2015.8541.1,1.48333333333,0.20952727272726368,0.3177580884753943,0.710276839902
PB2015.294.1,NA,NA,NA,NA
PB2015.13968.2,2.33333333333,0.07843137254890757,0.4205413841077761,0.966386554622
PB2015.12761.11,NA,NA,NA,NA
PB2015.12667.1,2.973,0.2975166666668,0.628609987503629,0.827676320654
PB2015.7584.1,1.94866666667,0.08319401631912601,0.22774689805650453,0.885122697085
PB2015.7515.2,2.21533333333,0.344653021442462,0.5330876753399155,0.732142032031
PB2015.8484.1,0.485333333333,0.11778124999999999,0.12178546167835715,0.545068873264
PB2015.10831.1,1.57266666667,0.16009024390246585,0.2963742803927965,0.784442779708
PB2015.16458.1,0.453666666667,0.07689147286824738,0.12456464176876558,0.74681665678
PB2015.16458.3,0.487666666667,0.08825581395350535,0.13485810012396857,0.722223243558
PB2015.6563.3,1.60533333333,0.3001497005988258,0.35627322612697016,0.597724610629
PB2015.7515.4,2.157,0.3361588235295117,0.5197524664772734,0.73225174018
PB2015.313.1,1.74,0.3026923076922395,0.3407559727076977,0.587958080132
PB2015.79.1,1.72633333333,0.33163453815262056,0.4396410048640116,0.645845695533
PB2015.79.2,1.75666666667,0.4899056603775472,0.49122324264970096,0.530021182361
PB2015.14672.3,1.168,0.14835238095240047,0.22382975308779354,0.706521825524
PB2015.2968.3,1.57566666667,0.08352030947776498,0.2195664442802153,0.877990995664
PB2015.8156.1,1.24233333333,0.24099581589956773,0.29596988595164553,0.630810828847
PB2015.8156.6,0.921333333333,0.11534448574972118,0.19645905356312723,0.757776037671
PB2015.10095.3,1.79833333333,0.18958631512868304,0.27538075417658564,0.700563475192
PB2015.10095.2,1.70333333333,0.17989265536723723,0.2611876307047579,0.700480459973
PB2015.10095.1,1.74033333333,0.1827173233270201,0.2659184338173666,0.701405708673
PB2015.2524.9,1.49066666667,0.21732875143184568,0.2764781371928173,0.639591806306
PB2015.15756.1,1.68633333333,0.09694675925927082,0.2191650723895232,0.842251271957
PB2015.6517.1,NA,NA,NA,NA
PB2015.7439.1,1.53266666667,0.4708969696971818,0.3822931123215975,0.448950364933
PB2015.7439.6,1.51533333333,0.4656606060604855,0.3785813577127335,0.449910196007
PB2015.14979.1,0.659333333333,0.03540530303032727,0.09660503846451708,0.888559139053
PB2015.14087.1,1.39966666667,0.14575925925920707,0.26798279561238353,0.778344713463
PB2015.10572.2,1.13166666667,0.05243695380772847,0.14894440083313767,0.894317632815
PB2015.9552.1,2.519,0.02930882352939706,0.15865520904243108,0.959586895471
PB2015.10572.4,0.878,0.11071578947370528,0.19493617470046062,0.765596821489
PB2015.2912.2,1.38433333333,0.27194853381207806,0.2804840515183305,0.554048324905
PB2015.5460.2,3.25133333333,0.21973141486806838,0.5034088765671232,0.846878235832
PB2015.2912.4,1.37866666667,0.26902857142858166,0.2786414148553258,0.555726946219
PB2015.71.3,NA,NA,NA,NA
PB2015.5460.1,3.413,0.22365357142865,0.5185551586923359,0.849370134813
PB2015.15510.1,0.0,0.0,0.0,NA
PB2015.12677.1,1.445,0.059349272349278594,0.17116507528824998,0.890350938202
PB2015.6109.4,1.26466666667,0.3184350282485424,0.31767814821593676,0.536318302336
PB2015.102.1,1.035,0.039622065727697185,0.14093806689226976,0.927575226822
PB2015.16311.1,0.977333333333,0.35058333333334585,0.3116937785295853,0.493773604838
PB2015.11055.1,2.36033333333,0.11593077601407584,0.23654752521759764,0.804325768249
PB2015.14583.2,2.12033333333,0.19580350877200348,0.4120152237808552,0.827700208876
PB2015.9965.2,1.35533333333,0.20225612052729774,0.25682313266269347,0.640764675625
PB2015.8501.3,1.32366666667,0.351946153846308,0.31766358812488965,0.489499805813
PB2015.15910.1,1.048,0.07923129251701429,0.2287233890109309,0.901303304871
PB2015.15910.2,1.02566666667,0.11029468599034783,0.26023041651953177,0.859952048416
PB2015.15910.3,1.044,0.07896598639448571,0.22797096470322364,0.901406841165
PB2015.684.4,4.05533333333,0.17062862577268575,0.48657860947980175,0.892899880525
PB2015.684.2,3.62966666667,0.14004417670686267,0.42807618449907436,0.904470528727
PB2015.8595.1,2.03133333333,0.13220883002208172,0.2716589610549341,0.814666945822
PB2015.14569.2,2.01666666667,0.07314612794616163,0.2153257318351468,0.896055285041
PB2015.14569.1,2.20466666667,0.07136729559748678,0.2584413888430897,0.930930632934
PB2015.14569.7,2.41066666667,0.08569023569022022,0.25548178844212627,0.899076517632
PB2015.8595.2,2.045,0.12876063829786438,0.26599175292331156,0.816239512734
PB2015.4274.1,1.94866666667,0.027461934156374997,0.13626943899879132,0.959315754396
PB2015.14965.1,0.75,0.02383453237411511,0.10390012709059863,0.954265624627
PB2015.14583.4,2.21766666667,0.2077722419928683,0.432169498700942,0.824319545776
PB2015.14097.1,1.38366666667,0.13428352490426063,0.26475562012479786,0.809207758096
PB2015.13729.1,1.139,0.27546994535518554,0.26723397903726265,0.528400157265
PB2015.7084.2,1.529,0.25231115731113646,0.2975125473655066,0.608530295395
PB2015.15129.1,2.973,0.07189167340338884,0.2592157262214845,0.923011819645
PB2015.15129.3,1.54533333333,0.14366319444442185,0.30796808695124794,0.814975579053
PB2015.9862.4,0.954333333333,0.15370931244559885,0.20302100935173256,0.657934381863
PB2015.2766.2,1.55966666667,0.18780890336590553,0.27554066293603857,0.689087220985
PB2015.11825.6,NA,NA,NA,NA
PB2015.11825.1,NA,NA,NA,NA
PB2015.9646.1,0.851333333333,0.035720430107524195,0.12991389750678187,0.93486847216
PB2015.456.1,1.52433333333,0.18503763440854834,0.315605472062371,0.760308343495
PB2015.5632.1,1.83733333333,0.19417536534450394,0.2761221154165304,0.679786217157
PB2015.8306.3,1.39833333333,0.30644628099174387,0.34154512399390685,0.595233892321
PB2015.377.2,1.552,0.16971817129631178,0.25708910013946723,0.709262187971
PB2015.377.1,1.572,0.16949247685178992,0.2567604107104299,0.70929696353
PB2015.4721.8,1.969,0.09261865942024458,0.2537660571575354,0.884779828878
PB2015.15640.3,NA,NA,NA,NA
PB2015.6522.1,1.07866666667,0.44387142857143286,0.2994581736321696,0.387311549125
PB2015.15288.1,0.389,0.006589041095894977,0.0393960694849534,0.974871605009
PB2015.2516.1,1.21,0.04987010954616432,0.16519342081086744,0.916609983012
PB2015.789.1,1.98566666667,0.1339323337177775,0.2648021094213151,0.800784048053
PB2015.1139.3,1.87766666667,0.24390792540783707,0.31882622673004707,0.634268387474
PB2015.8628.1,1.60233333333,0.30780229885064325,0.3349332008579976,0.571663379627
PB2015.14581.1,3.69066666667,0.07634271874053586,0.34890743389802314,0.957178414466
PB2015.3626.1,0.986333333333,0.160184895833276,0.2532203209019394,0.740633662069
PB2015.9322.1,2.53533333333,0.09972900296838554,0.2815176846200534,0.88603960726
PB2015.10141.1,NA,NA,NA,NA
PB2015.7113.11,NA,NA,NA,NA
PB2015.2766.9,1.98933333333,0.2322484342379912,0.317953312912588,0.656681813424
PB2015.14007.4,1.14866666667,0.20335294117652944,0.2754448365888664,0.659549031582
PB2015.14376.3,NA,NA,NA,NA
PB2015.13480.2,2.05,0.058090708938796164,0.17374482704862002,0.894733896066
PB2015.1653.5,1.97266666667,0.10662160778291035,0.24806981798902858,0.845465970132
PB2015.1653.1,1.97633333333,0.10646979006654664,0.2481256183442251,0.845720475377
PB2015.15155.1,2.959,0.09667210736306638,0.312975876477817,0.903609501198
PB2015.5815.10,1.622,0.2465459649123059,0.3069792540061602,0.631117501234
PB2015.10803.1,NA,NA,NA,NA
PB2015.7550.1,NA,NA,NA,NA
PB2015.7550.3,NA,NA,NA,NA
PB2015.7691.2,1.81333333333,0.08683787289232685,0.257336853233316,0.89496406741
PB2015.7691.3,0.463333333333,0.028498903508779604,0.0713742145846252,0.860469793188
PB2015.9638.1,2.42866666667,0.06889139570892037,0.21796986179799693,0.910241752169
PB2015.7691.1,1.93666666667,0.08911772486777778,0.26645501816507355,0.895316797106
PB2015.7691.6,0.223333333333,0.022489247311829032,0.04791512499593307,0.829137522846
PB2015.7691.4,0.470666666667,0.029262926292630366,0.07292956269892344,0.859316360207
PB2015.7691.5,2.06266666667,0.09685042735046155,0.2945879974887006,0.899229865364
PB2015.9209.3,NA,NA,NA,NA
PB2015.9209.2,0.153333333333,0.003931623931615385,0.024236157618457814,0.974358974359
PB2015.10008.1,3.781,0.11175612353565494,0.49162461236238947,0.954691980343
PB2015.13374.1,1.621,0.09768555385400765,0.19246679159674393,0.804199241437
PB2015.3396.1,0.0,0.0,0.0,NA
PB2015.3396.3,0.116333333333,0.0013686274509764707,0.012543677784588278,0.988235294118
PB2015.12600.1,2.56866666667,0.23561538461576922,0.569781932288628,0.866703313977
PB2015.8644.1,4.63433333333,0.1621651234568036,0.5607572116884316,0.919827858296
PB2015.15240.1,1.47033333333,0.10746573519631338,0.22519343350087484,0.823607630857
PB2015.8644.3,3.787,0.1928897922312366,0.6324743434646889,0.922503383298
PB2015.12292.3,1.67366666667,0.13380744336569417,0.28748557325792506,0.826721166218
PB2015.15240.4,1.503,0.1072250825082594,0.22564570432711623,0.824960788188
PB2015.15240.5,1.54833333333,0.11146996699670297,0.23506821337558548,0.82553865292
PB2015.14864.1,1.456,0.43263333333344,0.3742289035102261,0.475125972725
PB2015.4313.3,0.798333333333,0.03747386286491854,0.1108828952487249,0.904447227028
PB2015.3368.7,1.17433333333,0.03635762711863559,0.1246604064004557,0.924932555526
PB2015.3368.3,1.09366666667,0.034271604938262624,0.11733731215645861,0.924860891687
PB2015.3368.2,1.09433333333,0.033767115600462964,0.11622737808034929,0.925444010175
PB2015.4792.7,1.70666666667,0.2036997455470876,0.2797886754181268,0.65537996797
PB2015.4792.1,1.76,0.16522145804676105,0.262780343842701,0.72126170592
PB2015.6147.1,NA,NA,NA,NA
PB2015.2177.4,1.43,0.21145708582829043,0.3010509259266655,0.695675922084
PB2015.10998.1,0.809333333333,0.1112130081300595,0.18155512692465686,0.742135112737
PB2015.15060.11,1.501,0.2536774827924914,0.3031498708498979,0.613649931093
PB2015.12568.1,1.098,0.13454976303317584,0.21196755001111098,0.7347783385
PB2015.3169.3,1.85533333333,0.49475621890550303,0.3787222805408687,0.424580534369
PB2015.12808.6,1.672,0.2056781609195769,0.2842524826747266,0.670039606132
PB2015.13079.1,1.818,0.1375380493033183,0.2791060447994579,0.801080926389
PB2015.1558.4,0.239,0.0075148342059371724,0.03673360043145154,0.962395099496
PB2015.12264.2,1.96533333333,0.13633867521363668,0.26692339799794984,0.794790343681
PB2015.16206.1,1.42633333333,0.1975835240274148,0.2574712945830593,0.652338316717
PB2015.14496.1,1.433,0.2840332446808101,0.27568543406917223,0.520591112371
PB2015.14496.2,1.43,0.28366042780749007,0.2752475631044449,0.520355579932
PB2015.14496.3,1.04033333333,0.23491638029779335,0.23561453908847063,0.545271422903
PB2015.10805.3,NA,NA,NA,NA
PB2015.6792.2,3.43966666667,0.20607257072570592,0.4445727600438102,0.822955515229
