transcript,GC_content,GA_content,AT_content,AC_content,A_content,C_content,G_content,T_content,length
PB2015.3542.5,0.510595358224,0.540867810293,0.489404641776,0.534813319879,0.282542885974,0.252270433905,0.258324924319,0.206861755802,991
PB2015.3542.4,0.510595358224,0.540867810293,0.489404641776,0.534813319879,0.282542885974,0.252270433905,0.258324924319,0.206861755802,991
PB2015.3542.7,0.523887973641,0.528830313015,0.476112026359,0.509060955519,0.257001647446,0.252059308072,0.271828665568,0.219110378913,607
PB2015.3542.6,0.510574018127,0.540785498489,0.489425981873,0.535750251762,0.282980866062,0.2527693857,0.257804632427,0.206445115811,993
PB2015.3542.3,0.510595358224,0.540867810293,0.489404641776,0.534813319879,0.282542885974,0.252270433905,0.258324924319,0.206861755802,991
PB2015.8.1,0.574642126789,0.480572597137,0.425357873211,0.458077709611,0.18200408998,0.276073619632,0.298568507157,0.243353783231,489
PB2015.3542.9,0.523102310231,0.529702970297,0.476897689769,0.508250825083,0.257425742574,0.250825082508,0.272277227723,0.219471947195,606
PB2015.11644.1,0.287962234461,0.497246262785,0.712037765539,0.47678992919,0.343036978757,0.133752950433,0.154209284028,0.369000786782,1271
PB2015.13243.3,0.530434782609,0.492753623188,0.469565217391,0.478260869565,0.220289855072,0.257971014493,0.272463768116,0.249275362319,345
PB2015.5383.1,0.382113821138,0.508130081301,0.617886178862,0.548780487805,0.337398373984,0.211382113821,0.170731707317,0.280487804878,246
PB2015.3897.2,0.4402054292,0.495964783566,0.5597945708,0.494497432135,0.27512839325,0.219369038885,0.220836390315,0.28466617755,1363
PB2015.3897.3,0.44076526858,0.494481236203,0.55923473142,0.49374540103,0.273730684327,0.220014716703,0.220750551876,0.285504047093,1359
PB2015.3897.1,0.449284380834,0.51026757934,0.550715619166,0.497822028625,0.279402613566,0.218419415059,0.230864965775,0.2713130056,1607
PB2015.3897.4,0.442719881744,0.49667405765,0.557280118256,0.494456762749,0.274205469327,0.220251293422,0.222468588322,0.283074648928,1353
PB2015.5677.1,0.671280276817,0.484429065744,0.328719723183,0.463667820069,0.138408304498,0.325259515571,0.346020761246,0.190311418685,289
PB2015.5677.2,0.671280276817,0.484429065744,0.328719723183,0.463667820069,0.138408304498,0.325259515571,0.346020761246,0.190311418685,289
PB2015.5677.3,0.675,0.482142857143,0.325,0.478571428571,0.142857142857,0.335714285714,0.339285714286,0.182142857143,280
PB2015.5677.6,0.676258992806,0.485611510791,0.323741007194,0.478417266187,0.143884892086,0.334532374101,0.341726618705,0.179856115108,278
PB2015.11217.1,0.457413249211,0.438485804416,0.542586750789,0.466876971609,0.223974763407,0.242902208202,0.214511041009,0.318611987382,317
PB2015.7497.2,0.544444444444,0.488888888889,0.455555555556,0.488888888889,0.216666666667,0.272222222222,0.272222222222,0.238888888889,180
PB2015.1479.7,0.432098765432,0.498765432099,0.567901234568,0.474074074074,0.27037037037,0.203703703704,0.228395061728,0.297530864198,1620
PB2015.7497.6,0.531914893617,0.484042553191,0.468085106383,0.494680851064,0.223404255319,0.271276595745,0.260638297872,0.244680851064,188
PB2015.7497.7,0.531914893617,0.484042553191,0.468085106383,0.494680851064,0.223404255319,0.271276595745,0.260638297872,0.244680851064,188
PB2015.7497.4,0.529100529101,0.481481481481,0.470899470899,0.492063492063,0.222222222222,0.269841269841,0.259259259259,0.248677248677,189
PB2015.7497.5,0.51048951049,0.486013986014,0.48951048951,0.465034965035,0.22027972028,0.244755244755,0.265734265734,0.269230769231,286
PB2015.635.1,0.296232876712,0.510273972603,0.703767123288,0.484589041096,0.349315068493,0.135273972603,0.16095890411,0.354452054795,584
PB2015.1584.1,0.494773519164,0.517421602787,0.505226480836,0.47212543554,0.247386759582,0.224738675958,0.270034843206,0.257839721254,574
PB2015.13770.20,0.398858075041,0.52854812398,0.601141924959,0.508156606852,0.318923327896,0.189233278956,0.209624796085,0.282218597064,1226
PB2015.15096.2,0.546296296296,0.473765432099,0.453703703704,0.473765432099,0.200617283951,0.273148148148,0.273148148148,0.253086419753,648
PB2015.4786.2,0.561626429479,0.466963151207,0.438373570521,0.475222363405,0.190279542567,0.284942820839,0.27668360864,0.248094027954,3148
PB2015.4786.3,0.561308767471,0.466645489199,0.438691232529,0.475857687421,0.190597204574,0.285260482846,0.276048284625,0.248094027954,3148
PB2015.8401.1,0.603644646925,0.530751708428,0.396355353075,0.48291571754,0.205011389522,0.277904328018,0.325740318907,0.191343963554,439
PB2015.11900.6,0.43019566367,0.481491274458,0.56980433633,0.469063987308,0.260179799048,0.20888418826,0.22131147541,0.309624537282,3782
PB2015.3317.1,0.339886187274,0.475426797724,0.660113812726,0.444904293844,0.290222452147,0.154681841697,0.185204345577,0.369891360579,1933
PB2015.11900.2,0.429968287526,0.481236786469,0.570031712474,0.469344608879,0.260306553911,0.209038054968,0.220930232558,0.309725158562,3784
PB2015.13791.8,0.05,0.55,0.95,0.5,0.5,0.0,0.05,0.45,20
PB2015.3481.2,0.576994434137,0.480519480519,0.423005565863,0.504638218924,0.204081632653,0.300556586271,0.276437847866,0.21892393321,539
PB2015.15855.1,0.328834355828,0.48773006135,0.671165644172,0.48036809816,0.31963190184,0.160736196319,0.168098159509,0.351533742331,1630
PB2015.10369.2,0.643076923077,0.430769230769,0.356923076923,0.630769230769,0.209230769231,0.421538461538,0.221538461538,0.147692307692,325
PB2015.12578.3,0.388601036269,0.49792746114,0.611398963731,0.445077720207,0.277202072539,0.167875647668,0.220725388601,0.334196891192,1930
PB2015.15258.1,0.282258064516,0.512096774194,0.717741935484,0.487903225806,0.358870967742,0.129032258065,0.153225806452,0.358870967742,248
PB2015.7881.1,0.338983050847,0.406779661017,0.661016949153,0.361581920904,0.214689265537,0.146892655367,0.19209039548,0.446327683616,177
PB2015.15067.1,0.366871165644,0.491206543967,0.633128834356,0.471165644172,0.297750511247,0.173415132924,0.19345603272,0.335378323108,2445
PB2015.862.8,0.489164086687,0.523219814241,0.510835913313,0.49226006192,0.263157894737,0.229102167183,0.260061919505,0.247678018576,323
PB2015.12059.4,0.475177304965,0.524822695035,0.524822695035,0.482269503546,0.265957446809,0.216312056738,0.258865248227,0.258865248227,282
PB2015.862.4,0.48773006135,0.524539877301,0.51226993865,0.490797546012,0.263803680982,0.226993865031,0.260736196319,0.248466257669,326
PB2015.862.1,0.489164086687,0.523219814241,0.510835913313,0.49226006192,0.263157894737,0.229102167183,0.260061919505,0.247678018576,323
PB2015.5962.1,0.58606557377,0.485655737705,0.41393442623,0.502049180328,0.200819672131,0.301229508197,0.284836065574,0.213114754098,488
PB2015.14374.2,0.401833460657,0.434682964095,0.598166539343,0.520244461421,0.276546982429,0.243697478992,0.158135981665,0.321619556914,1309
PB2015.13571.3,0.494382022472,0.460674157303,0.505617977528,0.438202247191,0.202247191011,0.23595505618,0.258426966292,0.303370786517,178
PB2015.13571.2,0.483516483516,0.456043956044,0.516483516484,0.434065934066,0.203296703297,0.230769230769,0.252747252747,0.313186813187,182
PB2015.13571.5,0.5,0.460674157303,0.5,0.443820224719,0.202247191011,0.241573033708,0.258426966292,0.297752808989,178
PB2015.13571.4,0.497142857143,0.457142857143,0.502857142857,0.451428571429,0.205714285714,0.245714285714,0.251428571429,0.297142857143,175
PB2015.13571.6,0.491525423729,0.457627118644,0.508474576271,0.440677966102,0.203389830508,0.237288135593,0.254237288136,0.305084745763,177
PB2015.6745.2,0.355246523388,0.534766118837,0.644753476612,0.493046776233,0.336283185841,0.156763590392,0.198482932996,0.308470290771,791
PB2015.8409.4,0.4,0.5,0.6,0.433333333333,0.266666666667,0.166666666667,0.233333333333,0.333333333333,30
PB2015.8409.2,0.340465116279,0.480930232558,0.659534883721,0.471627906977,0.306046511628,0.165581395349,0.17488372093,0.353488372093,1075
PB2015.13551.4,0.515679442509,0.383275261324,0.484320557491,0.543554006969,0.205574912892,0.337979094077,0.177700348432,0.278745644599,287
PB2015.7358.2,0.528563505269,0.474209650582,0.471436494731,0.49029395452,0.217970049917,0.272323904603,0.256239600666,0.253466444814,1803
PB2015.13551.2,0.490716180371,0.405835543767,0.509283819629,0.525198938992,0.220159151194,0.305039787798,0.185676392573,0.289124668435,377
PB2015.6294.2,0.388384754991,0.477313974592,0.611615245009,0.466424682396,0.277676950998,0.188747731397,0.199637023593,0.333938294011,551
PB2015.7358.1,0.529182879377,0.473596442468,0.470817120623,0.490272373541,0.217342968316,0.272929405225,0.256253474152,0.253474152307,1799
PB2015.9903.1,0.505084745763,0.501694915254,0.494915254237,0.437288135593,0.216949152542,0.220338983051,0.284745762712,0.277966101695,295
PB2015.16625.2,0.3425,0.47,0.6575,0.4575,0.2925,0.165,0.1775,0.365,400
PB2015.4999.2,0.594501718213,0.493986254296,0.405498281787,0.506013745704,0.202749140893,0.303264604811,0.291237113402,0.202749140893,1164
PB2015.4999.3,0.595012897678,0.494411006019,0.404987102322,0.506448839209,0.202923473775,0.303525365434,0.291487532244,0.202063628547,1163
PB2015.4999.4,0.594501718213,0.493986254296,0.405498281787,0.506013745704,0.202749140893,0.303264604811,0.291237113402,0.202749140893,1164
PB2015.11270.1,0.536692223439,0.430449069003,0.463307776561,0.511500547645,0.202628696605,0.308871851041,0.227820372399,0.260679079956,913
PB2015.10917.1,0.389064976228,0.47147385103,0.610935023772,0.472266244057,0.277337559429,0.194928684628,0.194136291601,0.333597464342,1262
PB2015.11270.2,0.535832414553,0.428886438809,0.464167585447,0.508269018743,0.200661521499,0.307607497244,0.22822491731,0.263506063947,907
PB2015.1346.1,0.397386625673,0.469638739431,0.602613374327,0.495003843198,0.283627978478,0.211375864719,0.186010760953,0.318985395849,1301
PB2015.1346.2,0.411669367909,0.474878444084,0.588330632091,0.487034035656,0.275121555916,0.211912479741,0.199756888169,0.313209076175,2468
PB2015.16525.1,0.354716981132,0.522641509434,0.645283018868,0.447169811321,0.307547169811,0.139622641509,0.215094339623,0.337735849057,530
PB2015.3495.7,0.586935638809,0.491834774256,0.413064361191,0.517771373679,0.211335254563,0.306436119116,0.280499519693,0.201729106628,1041
PB2015.3495.1,0.587439613527,0.491787439614,0.412560386473,0.51690821256,0.210628019324,0.306280193237,0.28115942029,0.20193236715,1035
PB2015.15926.1,0.357388316151,0.481099656357,0.642611683849,0.39175257732,0.257731958763,0.134020618557,0.223367697595,0.384879725086,291
PB2015.5547.2,0.474761255116,0.474761255116,0.525238744884,0.491132332879,0.245566166439,0.245566166439,0.229195088677,0.279672578445,733
PB2015.7895.1,0.5301542777,0.448807854137,0.4698457223,0.518934081346,0.218793828892,0.300140252454,0.230014025245,0.251051893408,713
PB2015.14235.9,0.403225806452,0.370967741935,0.596774193548,0.387096774194,0.177419354839,0.209677419355,0.193548387097,0.41935483871,62
PB2015.14235.7,0.41935483871,0.387096774194,0.58064516129,0.387096774194,0.177419354839,0.209677419355,0.209677419355,0.403225806452,62
PB2015.14235.5,0.426229508197,0.393442622951,0.573770491803,0.393442622951,0.180327868852,0.213114754098,0.213114754098,0.393442622951,61
PB2015.14235.4,0.41935483871,0.387096774194,0.58064516129,0.387096774194,0.177419354839,0.209677419355,0.209677419355,0.403225806452,62
PB2015.14235.3,0.426829268293,0.390243902439,0.573170731707,0.378048780488,0.170731707317,0.207317073171,0.219512195122,0.40243902439,82
PB2015.14235.2,0.416666666667,0.380952380952,0.583333333333,0.369047619048,0.166666666667,0.202380952381,0.214285714286,0.416666666667,84
PB2015.13512.2,0.397820163488,0.488646684832,0.602179836512,0.503178928247,0.297002724796,0.206176203451,0.191643960036,0.305177111717,1101
PB2015.16090.1,0.417989417989,0.497354497354,0.582010582011,0.502645502646,0.291005291005,0.21164021164,0.206349206349,0.291005291005,189
PB2015.15988.1,0.381642512077,0.547504025765,0.618357487923,0.471819645733,0.31884057971,0.152979066023,0.228663446055,0.299516908213,621
PB2015.11213.8,0.472891566265,0.460843373494,0.527108433735,0.421686746988,0.204819277108,0.21686746988,0.256024096386,0.322289156627,332
PB2015.8520.1,0.470588235294,0.43137254902,0.529411764706,0.549019607843,0.254901960784,0.294117647059,0.176470588235,0.274509803922,51
PB2015.11705.2,0.306784660767,0.479351032448,0.693215339233,0.458702064897,0.315634218289,0.143067846608,0.163716814159,0.377581120944,678
PB2015.9070.1,0.340314136126,0.486910994764,0.659685863874,0.523560209424,0.335078534031,0.188481675393,0.151832460733,0.324607329843,191
PB2015.1030.1,0.428571428571,0.450914014895,0.571428571429,0.457007447529,0.239675016926,0.217332430603,0.211238997969,0.331753554502,1477
PB2015.12266.1,0.421428571429,0.557142857143,0.578571428571,0.460714285714,0.298214285714,0.1625,0.258928571429,0.280357142857,560
PB2015.1030.3,0.428571428571,0.450914014895,0.571428571429,0.457007447529,0.239675016926,0.217332430603,0.211238997969,0.331753554502,1477
PB2015.1030.5,0.428281461434,0.450608930988,0.571718538566,0.456698240866,0.23951285521,0.217185385656,0.211096075778,0.332205683356,1478
PB2015.1030.6,0.428571428571,0.450914014895,0.571428571429,0.457007447529,0.239675016926,0.217332430603,0.211238997969,0.331753554502,1477
PB2015.2842.2,0.498795180723,0.363855421687,0.501204819277,0.433734939759,0.149397590361,0.284337349398,0.214457831325,0.351807228916,415
PB2015.2842.1,0.494029850746,0.446268656716,0.505970149254,0.441791044776,0.197014925373,0.244776119403,0.249253731343,0.308955223881,670
PB2015.4296.2,0.376838928706,0.482836665409,0.623161071294,0.450018860807,0.278008298755,0.172010562052,0.204828366654,0.345152772539,2651
PB2015.4296.3,0.37703060068,0.4831885153,0.62296939932,0.449943332074,0.278050623347,0.171892708727,0.205137891953,0.344918775973,2647
PB2015.1020.2,0.501396648045,0.54748603352,0.498603351955,0.465083798883,0.255586592179,0.209497206704,0.291899441341,0.243016759777,716
PB2015.1020.3,0.499292786421,0.548797736917,0.500707213579,0.459688826025,0.25459688826,0.205091937765,0.294200848656,0.246110325318,707
PB2015.1020.1,0.501396648045,0.54748603352,0.498603351955,0.465083798883,0.255586592179,0.209497206704,0.291899441341,0.243016759777,716
PB2015.1020.4,0.50071942446,0.546762589928,0.49928057554,0.451798561151,0.248920863309,0.202877697842,0.297841726619,0.25035971223,695
