transcript,hippuristanol_minus_DMS_fp_10_coverage
PB2015.417.4,124.264446964
PB2015.2525.1,124.257662338
PB2015.5306.1,124.2
PB2015.14641.5,124.162021251
PB2015.7234.1,124.15
PB2015.12351.1,124.148235294
PB2015.4354.9,124.045818736
PB2015.12179.4,124.032786885
PB2015.10618.5,124.003521531
PB2015.16814.5,123.890521961
PB2015.9072.2,123.838978162
PB2015.14221.7,123.818093118
PB2015.2393.2,123.810864819
PB2015.687.1,123.801736165
PB2015.3676.14,123.757026144
PB2015.14258.4,123.66678744
PB2015.11326.7,123.657821229
PB2015.2847.11,123.625389098
PB2015.2599.3,123.517574609
PB2015.11415.11,123.490703162
PB2015.3023.3,123.447986631
PB2015.7299.19,123.441285952
PB2015.8728.4,123.384629259
PB2015.539.5,123.375740712
PB2015.11341.1,123.359765674
PB2015.13396.1,123.347058824
PB2015.12248.2,123.230718482
PB2015.408.3,123.211680912
PB2015.10082.9,123.12345407
PB2015.16823.14,123.100531769
PB2015.4326.1,123.078531535
PB2015.9612.2,123.071304503
PB2015.3515.8,122.952665868
PB2015.2746.3,122.883713062
PB2015.1733.2,122.874473729
PB2015.16226.2,122.870062192
PB2015.1051.3,122.779339603
PB2015.2578.1,122.681647059
PB2015.1820.1,122.613882863
PB2015.8535.5,122.604847645
PB2015.6412.2,122.584263296
PB2015.12984.1,122.483820663
PB2015.2816.1,122.364519915
PB2015.8284.2,122.362801378
PB2015.12220.2,122.337624718
PB2015.417.2,122.275096469
PB2015.6135.2,122.227586207
PB2015.9414.3,122.145157068
PB2015.330.1,122.057064709
PB2015.6483.1,121.981874693
PB2015.5103.1,121.966428571
PB2015.6646.10,121.961377637
PB2015.14221.2,121.940948182
PB2015.16413.6,121.932067039
PB2015.16019.1,121.843167028
PB2015.10315.2,121.835446906
PB2015.7139.8,121.772822617
PB2015.558.1,121.765517241
PB2015.11033.2,121.763782461
PB2015.16413.7,121.732846924
PB2015.14221.11,121.72446175
PB2015.254.4,121.709086454
PB2015.3515.1,121.637409949
PB2015.3504.3,121.48831944
PB2015.216.3,121.483665785
PB2015.12343.1,121.455238095
PB2015.16845.5,121.359596845
PB2015.8966.6,121.33018018
PB2015.2143.1,121.287678208
PB2015.4719.6,121.14516129
PB2015.11381.2,120.91378581
PB2015.1879.5,120.850731707
PB2015.8893.17,120.785551981
PB2015.7692.4,120.743914583
PB2015.87.11,120.650665081
PB2015.871.7,120.642857143
PB2015.13395.16,120.640850418
PB2015.9532.2,120.633700558
PB2015.5448.6,120.62441039
PB2015.856.1,120.576833155
PB2015.2157.3,120.562558619
PB2015.1997.1,120.521003135
PB2015.8460.1,120.503435676
PB2015.8811.4,120.47318389
PB2015.7608.6,120.362926829
PB2015.12841.6,120.345015106
PB2015.584.29,120.317728783
PB2015.7139.10,120.112801968
PB2015.9401.3,119.927210884
PB2015.10186.20,119.885491354
PB2015.13848.6,119.774656489
PB2015.919.2,119.756205372
PB2015.12711.2,119.723595506
PB2015.2011.2,119.70720339
PB2015.10815.2,119.705457696
PB2015.16823.12,119.670467275
PB2015.6479.2,119.552220957
PB2015.12351.13,119.510652921
PB2015.16714.5,119.339098094
PB2015.6508.1,119.307692308
PB2015.14021.4,119.197605083
PB2015.7794.11,119.067506167
PB2015.12914.2,119.042490566
PB2015.4309.7,118.997129994
PB2015.1051.8,118.988041094
PB2015.15227.4,118.924826826
PB2015.6479.7,118.86127923
PB2015.7139.5,118.810846949
PB2015.8946.3,118.777964805
PB2015.15752.4,118.64080159
PB2015.4870.5,118.532352941
PB2015.16562.4,118.494886942
PB2015.12029.2,118.456663607
PB2015.4709.1,118.44446574
PB2015.6412.6,118.385502106
PB2015.9006.1,118.345737996
PB2015.13872.1,118.324215376
PB2015.2599.2,118.312289413
PB2015.2847.13,118.261931188
PB2015.4009.2,118.182847077
PB2015.3192.1,117.989104243
PB2015.15023.1,117.922250639
PB2015.14779.2,117.915851272
PB2015.12073.9,117.914915246
PB2015.3468.10,117.859650078
PB2015.9760.3,117.853115297
PB2015.16222.7,117.779749151
PB2015.8709.1,117.77592397
PB2015.14151.2,117.680020387
PB2015.13873.5,117.667965368
PB2015.551.2,117.459484495
PB2015.5012.11,117.452607724
PB2015.6674.5,117.424017003
PB2015.3528.4,117.377358491
PB2015.1064.1,117.339361702
PB2015.7779.6,117.309687789
PB2015.5329.1,117.298324479
PB2015.13023.3,117.249771921
PB2015.13837.5,117.208142401
PB2015.2465.6,117.187006047
PB2015.13880.1,117.174179008
PB2015.6675.2,117.142496357
PB2015.3021.17,116.901098901
PB2015.13513.6,116.866666667
PB2015.5944.2,116.762470998
PB2015.4669.4,116.666393443
PB2015.10604.2,116.656810526
PB2015.2847.15,116.627871924
PB2015.9128.5,116.557894737
PB2015.2393.3,116.476292671
PB2015.15240.6,116.411057692
PB2015.4163.7,116.365273312
PB2015.10594.2,116.235294118
PB2015.12404.4,116.194061357
PB2015.856.31,116.171261725
PB2015.9611.2,116.0893926
PB2015.2550.3,116.083282542
PB2015.2393.4,116.070142747
PB2015.3721.5,116.013861971
PB2015.856.14,115.878621357
PB2015.12336.1,115.80743089
PB2015.13309.21,115.747486954
PB2015.4245.6,115.677233429
PB2015.7796.1,115.532059431
PB2015.7654.2,115.521849593
PB2015.15832.20,115.506815994
PB2015.15531.3,115.467447496
PB2015.13848.4,115.303971487
PB2015.16342.2,115.25664017
PB2015.3515.7,115.231211239
PB2015.14757.1,115.181503378
PB2015.10186.14,115.140652406
PB2015.3383.3,115.140029707
PB2015.7429.3,115.056970475
PB2015.4844.11,115.03699422
PB2015.4669.5,114.814796648
PB2015.8573.2,114.666595745
PB2015.13053.2,114.629066829
PB2015.6549.1,114.609090909
PB2015.14907.6,114.53314746
PB2015.10350.5,114.472085561
PB2015.12900.1,114.419799499
PB2015.8960.7,114.382928579
PB2015.1051.7,114.37682543
PB2015.3555.31,114.321527445
PB2015.11605.1,114.295974909
PB2015.8391.2,114.289375
PB2015.3055.4,114.286956522
PB2015.5448.12,114.282490852
PB2015.12073.10,114.279807063
PB2015.9512.1,114.182421465
PB2015.9823.4,114.157711635
PB2015.1375.1,114.127928928
PB2015.14566.1,114.071948608
PB2015.9338.4,114.070138707
PB2015.4560.1,114.039306358
PB2015.9437.2,113.982014167
PB2015.254.7,113.918204859
PB2015.15227.3,113.912911184
PB2015.3647.1,113.895717884
PB2015.650.1,113.870658683
PB2015.15832.33,113.864953991
PB2015.1155.5,113.825691265
PB2015.4543.4,113.816950693
PB2015.856.30,113.790544378
PB2015.7332.7,113.755693939
PB2015.10265.1,113.635115691
PB2015.14569.5,113.633333333
PB2015.11683.1,113.559748428
PB2015.11354.1,113.516613395
PB2015.12231.3,113.515131579
PB2015.12602.1,113.423076923
PB2015.4237.1,113.369491525
PB2015.16442.1,113.352495202
PB2015.10088.7,113.293654267
PB2015.1988.4,113.263950399
PB2015.7332.1,113.249753427
PB2015.4144.1,113.188014261
PB2015.10900.6,113.175267077
PB2015.1433.2,113.155555556
PB2015.3055.7,113.141486811
PB2015.8353.3,113.057631009
PB2015.4163.6,113.051973684
PB2015.856.21,113.039243888
PB2015.5026.6,112.8012993
PB2015.14221.10,112.787243278
PB2015.16723.1,112.74696873
PB2015.3021.4,112.710444052
PB2015.5357.6,112.702557434
PB2015.9590.1,112.693894922
PB2015.11179.5,112.658133333
PB2015.9267.4,112.650197628
PB2015.13865.3,112.610060747
PB2015.3104.1,112.57590137
PB2015.16823.15,112.538573365
PB2015.1811.1,112.48
PB2015.6753.1,112.426666667
PB2015.7019.1,112.418785955
PB2015.7597.2,112.395918367
PB2015.10980.1,112.341650295
PB2015.16222.3,112.331884442
PB2015.12124.1,112.171428571
PB2015.3587.5,112.161673554
PB2015.3021.16,112.147189912
PB2015.12791.1,112.111111111
PB2015.9577.1,112.079938978
PB2015.7240.1,112.044062947
PB2015.1279.1,111.846252677
PB2015.15380.1,111.743270525
PB2015.470.8,111.710416667
PB2015.8678.3,111.581253406
PB2015.16867.1,111.566461847
PB2015.14907.3,111.495790233
PB2015.1433.3,111.488301119
PB2015.13085.6,111.454694836
PB2015.12582.6,111.452860741
PB2015.3676.13,111.389717425
PB2015.4163.3,111.219900498
PB2015.15731.3,111.144138827
PB2015.856.20,110.980716763
PB2015.8893.3,110.962835037
PB2015.8966.10,110.92193646
PB2015.8757.5,110.919334776
PB2015.16167.4,110.842105263
PB2015.15743.1,110.804552846
PB2015.6361.2,110.798089983
PB2015.3735.6,110.752187555
PB2015.8929.1,110.728285714
PB2015.2103.2,110.628282628
PB2015.8678.2,110.474827322
PB2015.10361.3,110.430736749
PB2015.3009.1,110.427044711
PB2015.3486.2,110.416619318
PB2015.12392.10,110.395462449
PB2015.7925.3,110.375828088
PB2015.3504.10,110.32652048
PB2015.1341.1,110.322424242
PB2015.6150.4,110.292373608
PB2015.15423.1,110.265997402
PB2015.9338.6,110.186352025
PB2015.15392.2,110.078987891
PB2015.11692.1,110.072131148
PB2015.1205.1,110.002191273
PB2015.14047.6,110.002046745
PB2015.12157.3,109.976993717
PB2015.4139.6,109.958867925
PB2015.13861.3,109.941085271
PB2015.2610.1,109.839861352
PB2015.8390.1,109.784937238
PB2015.3497.1,109.778430326
PB2015.3515.6,109.773278815
PB2015.9332.2,109.766507177
PB2015.2599.4,109.765127389
PB2015.9710.1,109.656745072
PB2015.3401.3,109.6282203
PB2015.1992.1,109.62061202
PB2015.9072.5,109.602467474
PB2015.4560.8,109.595218171
PB2015.1935.1,109.537437604
PB2015.12507.2,109.528255528
PB2015.4141.1,109.471567892
PB2015.8936.5,109.457622668
PB2015.11034.1,109.447020887
PB2015.13370.4,109.249977016
PB2015.9037.6,109.186050077
PB2015.14600.4,109.099675325
PB2015.3747.1,109.090909091
PB2015.10082.7,109.088288478
PB2015.12005.1,109.08340926
PB2015.7121.5,109.064691099
PB2015.856.41,109.03875402
PB2015.2639.24,109.027249357
PB2015.7429.2,108.974742015
PB2015.9936.1,108.953755274
PB2015.2741.14,108.933548983
PB2015.4844.12,108.751925169
PB2015.6663.1,108.697819315
PB2015.8893.19,108.570808207
PB2015.12996.3,108.499944741
PB2015.12654.1,108.415971918
PB2015.1205.2,108.399612098
PB2015.2959.4,108.395776918
PB2015.4764.5,108.390144715
PB2015.12775.1,108.369565217
PB2015.461.1,108.295383441
PB2015.8893.12,108.287480615
PB2015.9298.5,108.276549865
PB2015.3423.4,108.272308612
PB2015.686.1,108.254545455
PB2015.13370.3,108.143176525
PB2015.13890.2,108.071029312
PB2015.14839.1,108.042736645
PB2015.9470.4,107.958680428
PB2015.10082.16,107.874944394
PB2015.7099.21,107.830772759
PB2015.6861.4,107.82357363
PB2015.7374.1,107.813055055
PB2015.13513.2,107.8125
PB2015.10186.12,107.785518417
PB2015.1051.2,107.75800185
PB2015.12359.5,107.735113977
PB2015.13735.2,107.735072464
PB2015.8143.4,107.678634146
PB2015.11425.5,107.654635858
PB2015.2465.12,107.640565918
PB2015.11070.1,107.583471074
PB2015.6496.2,107.534923909
PB2015.4596.1,107.534219003
PB2015.2076.1,107.5
PB2015.14275.4,107.46373057
PB2015.10082.15,107.438427394
PB2015.12320.8,107.421903774
PB2015.2717.6,107.32664296
PB2015.1056.6,107.265617266
PB2015.11099.3,107.262015504
PB2015.10265.2,107.230556368
PB2015.10510.5,107.223348018
PB2015.2221.6,107.211057692
PB2015.4313.2,107.141213554
PB2015.3442.1,107.066079295
PB2015.14997.7,107.035270451
PB2015.14908.9,107.027322404
PB2015.16222.9,107.021694072
PB2015.16061.1,107.011090742
PB2015.3683.1,106.954500038
PB2015.5618.1,106.931075602
PB2015.14485.1,106.913826367
PB2015.13286.1,106.878221307
PB2015.9820.2,106.766262504
PB2015.15731.1,106.754476741
PB2015.1355.2,106.726069246
PB2015.3528.1,106.682995951
PB2015.1051.4,106.620684292
PB2015.3791.1,106.616541353
PB2015.15531.2,106.592376331
PB2015.8284.3,106.552380952
PB2015.2541.4,106.433218127
PB2015.1429.4,106.389282938
PB2015.16584.15,106.378378378
PB2015.2524.5,106.377960865
PB2015.13244.4,106.345160705
PB2015.325.3,106.324692737
PB2015.15986.2,106.324103967
PB2015.449.5,106.286063651
PB2015.3498.2,106.216216216
PB2015.4327.1,106.191883455
PB2015.14783.2,106.175136446
PB2015.11039.1,106.113978495
PB2015.930.5,106.03238432
PB2015.650.2,106.02
PB2015.854.4,106.005313527
PB2015.598.1,106.001796407
PB2015.6843.7,105.957894737
PB2015.13861.4,105.941854637
PB2015.1624.4,105.903667899
PB2015.856.26,105.878098444
PB2015.11060.1,105.869832827
PB2015.14258.2,105.817533432
PB2015.12349.1,105.8
PB2015.7121.6,105.779766687
PB2015.11525.1,105.725621268
PB2015.3793.1,105.718218218
PB2015.10424.5,105.577609236
PB2015.4047.3,105.539450915
PB2015.2901.2,105.527596846
PB2015.2207.6,105.523891001
PB2015.3754.8,105.334836703
PB2015.13848.5,105.325902993
PB2015.15249.3,105.301697867
PB2015.3344.1,105.236143655
PB2015.14229.2,105.234289316
PB2015.6801.1,105.101188904
PB2015.3551.1,105.018809718
PB2015.8321.9,104.968123664
PB2015.3066.4,104.904255319
PB2015.11077.2,104.747259285
PB2015.9611.13,104.673787123
PB2015.10327.3,104.602567641
PB2015.2847.16,104.55896861
PB2015.2178.5,104.475310969
PB2015.14016.1,104.460800439
PB2015.11525.3,104.438588327
PB2015.5372.1,104.43133583
PB2015.5915.1,104.391875
PB2015.16265.1,104.244976077
PB2015.7877.1,104.207188577
PB2015.12996.2,104.18805395
PB2015.4871.2,104.18296355
PB2015.4719.4,104.121126761
PB2015.4560.2,104.063681747
PB2015.12966.3,104.042872117
PB2015.9014.1,104.001282816
PB2015.449.4,103.914474958
PB2015.8460.6,103.899543418
PB2015.8391.1,103.842622951
PB2015.8893.23,103.821015303
PB2015.5900.1,103.79729957
PB2015.10869.1,103.781685005
PB2015.11525.2,103.734828853
PB2015.1206.1,103.732281553
PB2015.16628.6,103.638390093
PB2015.16618.3,103.638345444
PB2015.4870.4,103.62964775
PB2015.16776.23,103.613812704
PB2015.16222.6,103.539894129
PB2015.12545.3,103.532780411
PB2015.7691.4,103.530335526
PB2015.10618.4,103.507178282
PB2015.2248.5,103.323125579
PB2015.771.1,103.267824601
PB2015.6858.8,103.213583796
PB2015.14945.3,103.191556728
PB2015.10727.16,103.184791612
PB2015.13085.2,103.069039914
PB2015.12507.5,103.043835616
PB2015.3504.2,102.97634355
PB2015.3504.1,102.936946996
PB2015.16658.5,102.926365796
PB2015.8539.9,102.807312519
PB2015.11599.3,102.76825029
PB2015.16046.4,102.667308113
PB2015.13053.4,102.611443013
PB2015.8211.1,102.611223944
PB2015.9072.4,102.609299416
PB2015.1034.1,102.541483622
PB2015.14577.2,102.53595092
PB2015.545.2,102.49924812
PB2015.4116.1,102.39379562
PB2015.737.12,102.3711176
PB2015.15218.11,102.319063632
PB2015.10769.3,102.317915633
PB2015.7121.4,102.295337045
PB2015.5016.3,102.265809633
PB2015.3468.13,102.254454769
PB2015.15531.4,102.227847264
PB2015.5908.2,102.139922519
PB2015.9920.5,102.120751634
PB2015.2350.9,102.094565582
PB2015.8925.8,102.074549098
PB2015.10604.1,102.040999743
PB2015.8321.6,101.969183945
PB2015.14258.3,101.955500311
PB2015.15448.3,101.950909397
PB2015.13222.3,101.927034323
PB2015.9116.1,101.916837482
PB2015.5156.15,101.761155342
PB2015.15314.2,101.75
PB2015.5012.13,101.745027489
PB2015.4509.3,101.706500803
PB2015.2847.9,101.669922823
PB2015.7139.14,101.568157436
PB2015.3880.6,101.56715091
PB2015.10148.4,101.563040238
PB2015.16222.4,101.532970076
PB2015.9338.2,101.51487524
PB2015.12998.4,101.5105
PB2015.15118.1,101.487288545
PB2015.16222.8,101.409977792
PB2015.2538.10,101.390513014
PB2015.5156.13,101.350788308
PB2015.14451.3,101.316878831
PB2015.14480.1,101.308056872
PB2015.9772.7,101.28543571
PB2015.12285.1,101.277491961
PB2015.10082.3,101.269452671
PB2015.2103.1,101.160033329
PB2015.11544.6,101.105596212
PB2015.6121.1,101.015232443
PB2015.12209.6,100.940693516
PB2015.4754.1,100.935687023
PB2015.14647.1,100.879132791
PB2015.7538.1,100.849358974
PB2015.13229.5,100.80447308
PB2015.11077.7,100.79516078
PB2015.4477.1,100.766645513
PB2015.11556.13,100.763767704
PB2015.7232.4,100.653746694
PB2015.9267.6,100.586934673
PB2015.4578.2,100.470189474
PB2015.7090.6,100.420637241
PB2015.11415.1,100.398884838
PB2015.1307.3,100.321025828
PB2015.3504.11,100.320937394
PB2015.12706.16,100.317222222
PB2015.3504.7,100.259623955
PB2015.3555.13,100.201243295
PB2015.5448.4,100.194719021
PB2015.14047.4,100.191664989
PB2015.12561.6,100.189144737
PB2015.3069.1,100.183616236
PB2015.9611.7,100.178547855
PB2015.4173.2,100.150471294
PB2015.13229.2,100.137258681
PB2015.3781.4,100.097689769
PB2015.12397.7,100.087131367
PB2015.3934.2,100.042492483
PB2015.7877.2,100.018079691
PB2015.3504.6,100.014053968
PB2015.1375.4,99.9942122186
PB2015.9338.7,99.9858840828
PB2015.16562.3,99.9748624975
PB2015.15241.1,99.9565217391
PB2015.14309.13,99.9473684211
PB2015.5820.3,99.9305807981
PB2015.12439.3,99.9077649078
PB2015.11542.1,99.8965564738
PB2015.5016.1,99.8707026645
PB2015.1155.12,99.8652573529
PB2015.11273.2,99.8439299315
PB2015.16722.5,99.8247770069
PB2015.9401.4,99.7887958789
PB2015.14812.2,99.7422135162
PB2015.7019.4,99.6828012358
PB2015.13441.1,99.6815165877
PB2015.4826.5,99.6722207981
PB2015.6169.1,99.6089808274
PB2015.15723.1,99.5672413793
PB2015.871.3,99.5172413793
PB2015.13167.6,99.5136470903
PB2015.3587.4,99.5106035889
PB2015.2251.8,99.4934579439
PB2015.14959.1,99.4273603083
PB2015.12179.3,99.4245136187
PB2015.15091.1,99.4156182796
PB2015.8893.15,99.3559249532
PB2015.363.2,99.355910482
PB2015.1077.6,99.3270612803
PB2015.8055.14,99.2870976184
PB2015.106.3,99.2727272727
PB2015.7332.2,99.2572461318
PB2015.11251.5,99.2409
PB2015.11847.1,99.2087427746
PB2015.2166.2,99.2083333333
PB2015.15416.1,99.1430894309
PB2015.16186.1,99.1215801354
PB2015.16224.1,99.0675642595
PB2015.5246.2,99.0053691275
PB2015.10397.1,98.9964285714
PB2015.231.5,98.9443037975
PB2015.12861.2,98.8390151515
PB2015.13919.6,98.8159208757
PB2015.762.3,98.6935255616
PB2015.2207.8,98.6927835052
PB2015.1410.1,98.6874636628
PB2015.10265.3,98.6382871537
PB2015.14910.2,98.5940316253
PB2015.5416.1,98.5145017996
PB2015.11451.5,98.4842635334
PB2015.15328.5,98.453373768
PB2015.399.1,98.4002078005
PB2015.14270.2,98.373878628
PB2015.626.2,98.3110474045
PB2015.13229.8,98.2453778376
PB2015.8893.21,98.2447462373
PB2015.16567.3,98.2291283162
PB2015.14308.2,98.1892494929
PB2015.14357.5,98.0852459016
PB2015.599.2,98.0771189662
PB2015.2959.3,98.0728799089
PB2015.2016.4,98.0655395645
PB2015.4764.7,98.0286514886
PB2015.4826.4,97.948850969
PB2015.12584.1,97.8780864198
PB2015.12861.1,97.8564102564
PB2015.11218.2,97.8377129719
PB2015.2741.21,97.7903651355
PB2015.6113.1,97.6973783629
PB2015.8918.3,97.6865837977
PB2015.15301.4,97.6488095238
PB2015.14907.7,97.631394534
PB2015.13676.12,97.6245210728
PB2015.12563.3,97.4813687741
PB2015.9470.3,97.4530201342
PB2015.2393.6,97.433772813
PB2015.9584.1,97.4096899225
PB2015.3747.2,97.327638191
PB2015.8570.1,97.2388010899
PB2015.11651.2,97.2004807692
PB2015.16628.9,97.1912225705
PB2015.10769.4,97.1733333333
PB2015.5448.22,97.14578221
PB2015.11847.2,97.137624502
PB2015.10619.1,97.137295082
PB2015.9233.3,97.1345465575
PB2015.13286.3,97.0933891702
PB2015.6203.2,96.9204139751
PB2015.12726.3,96.8843737575
PB2015.3584.1,96.8365153734
PB2015.6427.6,96.8297749379
PB2015.673.1,96.768
PB2015.15495.2,96.7581918819
PB2015.10483.1,96.7532894737
PB2015.11077.9,96.6549654976
PB2015.11489.9,96.6149189189
PB2015.14357.7,96.602970297
PB2015.856.36,96.5577646965
PB2015.737.9,96.5363536204
PB2015.4137.1,96.5159482759
PB2015.3955.1,96.4595307918
PB2015.8709.3,96.3855084397
PB2015.2011.3,96.3089655172
PB2015.4017.1,96.2878914405
PB2015.6229.4,96.255026664
PB2015.6563.1,96.2494405864
PB2015.16845.2,96.2454703078
PB2015.7099.26,96.2179930796
PB2015.13344.5,96.0975819033
PB2015.10279.1,96.0962162162
PB2015.15838.8,96.0914902897
PB2015.9891.1,96.044811942
PB2015.2550.32,96.0434636402
PB2015.2016.3,96.0430423509
PB2015.12253.1,96.0277136259
PB2015.3282.3,96.0115716753
PB2015.4016.1,96.0055714286
PB2015.11823.2,95.9868852459
PB2015.13053.9,95.937092303
PB2015.4844.13,95.8882090504
PB2015.6646.12,95.8870743226
PB2015.8460.2,95.8836706908
PB2015.8099.10,95.8371304348
PB2015.1155.13,95.8119934151
PB2015.16722.15,95.7987357775
PB2015.8962.2,95.7922116528
PB2015.4352.1,95.774497992
PB2015.762.2,95.7652092941
PB2015.8616.4,95.7115733737
PB2015.1297.2,95.6756150973
PB2015.8962.4,95.675
PB2015.8289.1,95.6736
PB2015.5408.2,95.6057658451
PB2015.9584.10,95.5228832952
PB2015.3556.1,95.4574231813
PB2015.13053.7,95.4548118372
PB2015.4310.3,95.4408602151
PB2015.2063.3,95.4317380353
PB2015.14098.2,95.4293851133
PB2015.1624.5,95.4223156342
PB2015.12980.1,95.3855793991
PB2015.2907.2,95.3721846388
PB2015.8119.2,95.319166141
PB2015.10549.2,95.3183811881
PB2015.4626.10,95.3138297872
PB2015.4560.3,95.1590129506
PB2015.13244.2,95.1417592003
PB2015.15557.10,95.0957564133
PB2015.4470.2,95.0710122699
PB2015.15832.34,95.0568616064
PB2015.7073.3,95.0488999585
PB2015.15931.1,95.0412965186
PB2015.10265.6,95.0384705423
PB2015.6481.2,95.0134570766
PB2015.9584.2,95.0035502959
PB2015.8599.6,94.9924682253
PB2015.10077.2,94.9915662651
PB2015.2016.1,94.8948701466
PB2015.3555.12,94.856564963
PB2015.4754.2,94.8531862745
PB2015.3642.17,94.7203989428
PB2015.15287.1,94.6827067669
PB2015.6150.2,94.6437856829
PB2015.11705.9,94.5561338706
PB2015.3028.4,94.540741171
PB2015.10609.1,94.5367205543
PB2015.3518.1,94.5100607112
PB2015.2541.5,94.495523742
PB2015.2741.18,94.4683179464
PB2015.1286.9,94.3755530346
PB2015.9611.5,94.363961559
PB2015.16868.2,94.312586556
PB2015.15436.1,94.2297297297
PB2015.4908.4,94.1954545455
PB2015.5916.2,94.1670103093
PB2015.15733.4,94.133960177
PB2015.13229.1,94.0995181778
PB2015.15752.2,94.0025482344
PB2015.6640.1,93.9616355376
PB2015.1057.2,93.9526322174
PB2015.6229.10,93.9052247367
PB2015.15227.10,93.8963033175
PB2015.9857.10,93.8935347667
PB2015.4764.8,93.8110571081
