transcript,control_fpUTR_max,control_fpUTR_average,control_fpUTR_std,control_fpUTR_gini
PB2015.12926.1,0.960333333333,0.17638775510202756,0.2241102624528037,0.638651781435
PB2015.16562.4,1.099,0.21846825396827144,0.2683776563958329,0.629969363413
PB2015.1106.11,1.20266666667,0.12576511226254405,0.1949821481368757,0.709778385661
PB2015.16562.1,0.846666666667,0.14124836601313137,0.199787608827827,0.692704604863
PB2015.1574.1,1.05133333333,0.13664611872147261,0.20572736988375645,0.703868373584
PB2015.1574.2,0.582666666667,0.023464114832550235,0.07988519749103365,0.923623198587
PB2015.13925.1,2.19833333333,0.2678734793186912,0.4670232303630815,0.7605027119
PB2015.1574.4,NA,NA,NA,NA
PB2015.4323.1,1.203,0.25495555555563326,0.3039672342641477,0.614622737441
PB2015.1155.12,1.365,0.330364829396339,0.3189072095168936,0.52314120111
PB2015.2636.6,0.97,0.12554341736691008,0.22060813522795406,0.772497633338
PB2015.1155.10,1.31466666667,0.31555729166672475,0.30736336765022637,0.527278051604
PB2015.1326.1,1.487,0.3034391534392153,0.3571571933474425,0.612348569768
PB2015.1155.14,1.417,0.31515328467149345,0.33317069271755306,0.565314739603
PB2015.12929.1,4.46533333333,0.7292738853504713,0.8682748182161623,0.610338754823
PB2015.2636.8,0.975666666667,0.13346118721461647,0.2161293170180674,0.741045132178
PB2015.6236.5,0.989333333333,0.27020833333325533,0.28776638840493757,0.573561043539
PB2015.15363.2,1.06066666667,0.25573408239696294,0.276799422955999,0.579671677301
PB2015.14736.2,1.46866666667,0.3215882352941627,0.3054075571816036,0.497081120113
PB2015.15363.4,1.04833333333,0.27884188034173935,0.28120303076907355,0.550026112985
PB2015.6236.1,1.126,0.28779444444443336,0.3181810752318806,0.587549305381
PB2015.10331.1,1.99866666667,0.38608726003502447,0.4463917200402594,0.592991457393
PB2015.6236.9,1.124,0.2950666666666,0.3613027523957538,0.641499096249
PB2015.830.3,1.29966666667,0.057881083562898075,0.15689140075801633,0.858699625745
PB2015.830.2,1.06633333333,0.2859868421051842,0.3032693466382621,0.571448548908
PB2015.830.1,1.042,0.2623645833333531,0.30513176069475617,0.603410241395
PB2015.8024.6,0.555666666667,0.1007106918238868,0.16154723641148186,0.748399001283
PB2015.830.7,1.054,0.1620232558139535,0.28942192580859816,0.780634730952
PB2015.830.6,1.04866666667,0.2394573643412674,0.3040546753438747,0.644853832429
PB2015.8024.3,0.55,0.2092738095238214,0.17510826704379903,0.468637497664
PB2015.830.4,1.29433333333,0.06425334864136796,0.15248387175530081,0.82362218948
PB2015.13626.2,1.498,0.22674788494073805,0.26480831567798097,0.591989204675
PB2015.13626.3,1.465,0.28026190476190477,0.30615611286516653,0.573083237329
PB2015.13626.1,1.42833333333,0.2961751412429322,0.31724032699103105,0.56147240327
PB2015.1435.1,0.658,0.10833333333338485,0.17044516876570437,0.730041675496
PB2015.1435.2,NA,NA,NA,NA
PB2015.4862.1,0.834,0.27930555555555553,0.2805116618578854,0.554654032451
PB2015.8867.2,0.918,0.11989455782310204,0.189394772996505,0.725287618523
PB2015.7069.1,0.569,0.10282666666663999,0.17559203019120181,0.770736514523
PB2015.1187.1,NA,NA,NA,NA
PB2015.16659.1,4.56133333333,0.5648804071244274,1.1483819771791564,0.817688819011
PB2015.7128.20,0.687,0.03841721854304503,0.11081022244757399,0.895348407997
PB2015.9019.1,1.05533333333,0.11207563025206722,0.20764414379368326,0.768760859671
PB2015.7959.4,0.905,0.21336904761903464,0.24894476245997052,0.615316711966
PB2015.14386.1,1.141,0.27342792792796977,0.2874116159759064,0.541235350769
PB2015.3278.2,0.850333333333,0.1588412698412695,0.18662868715241956,0.596880850072
PB2015.8125.1,0.595,0.09990151515145454,0.1538950609852872,0.727053847798
PB2015.9888.1,0.717666666667,0.08259064327487718,0.2214165278854804,0.881769317438
PB2015.15626.5,1.035,0.22669791666662548,0.2686975576659532,0.611028465745
PB2015.11549.3,0.803333333333,0.16457333333332705,0.2078794918714404,0.649012035612
PB2015.8781.6,NA,NA,NA,NA
PB2015.15894.1,1.30566666667,0.12654824561407896,0.22163916003962436,0.768462460348
PB2015.13269.3,0.738333333333,0.14335230352300002,0.1750102864485268,0.632024408226
PB2015.3004.11,1.01966666667,0.07759892473119678,0.16689846267944017,0.829750931643
PB2015.14457.11,1.12433333333,0.45769135802466676,0.30565891754684227,0.375855044752
PB2015.14457.10,1.276,0.21791397849470964,0.27568278180640987,0.601656039195
PB2015.14457.12,1.41233333333,0.1265185185182963,0.3429918394362437,0.877996067887
PB2015.4921.2,1.447,0.22912919896654263,0.2938528530443412,0.635849319034
PB2015.5450.2,NA,NA,NA,NA
PB2015.3004.13,1.71066666667,0.19586899563318777,0.286475741766228,0.694784190324
PB2015.12182.1,1.19466666667,0.2483541666666518,0.27785128730975156,0.578264925214
PB2015.7610.1,1.31966666667,0.15802702702707705,0.28115286981731,0.77195743717
PB2015.4445.5,NA,NA,NA,NA
PB2015.14650.1,1.65933333333,0.07922962962957777,0.2885339599344519,0.934135294606
PB2015.3237.1,1.40166666667,0.36497222222232706,0.3233083956116687,0.44696292209
PB2015.2360.2,1.20166666667,0.26933333333351617,0.32572500880709776,0.592993066216
PB2015.15994.3,0.343,0.01913333333334286,0.0777444817620537,0.943554006969
PB2015.11595.4,1.25966666667,0.2857592592593055,0.32286745370405917,0.571119463706
PB2015.11595.6,1.64666666667,0.12138814531548948,0.23774014833451387,0.802872202976
PB2015.2069.2,NA,NA,NA,NA
PB2015.11595.3,1.28566666667,0.1697603485838889,0.23107148496863616,0.657331300076
PB2015.11595.2,1.28533333333,0.19482534930136738,0.24887456012229534,0.644509976027
PB2015.10493.1,1.09566666667,0.1731603375527304,0.24814474395878136,0.688125928994
PB2015.2761.3,1.63033333333,0.21521062801932866,0.2866725391203866,0.648178524064
PB2015.7790.2,1.4,0.26626034063262044,0.3682462651335284,0.690139438717
PB2015.8841.1,3.413,0.43373015873,0.9471859944791046,0.841692153531
PB2015.13919.3,1.18666666667,0.11014403292186419,0.224018370415071,0.809608088692
PB2015.13919.2,1.86,0.2602662192392886,0.38569601028348943,0.700892802802
PB2015.13919.1,1.76866666667,0.3737187500001011,0.41015083700159277,0.570570301153
PB2015.6361.1,1.33066666667,0.1841166666667835,0.3220969535719943,0.755820584774
PB2015.8836.2,0.716,0.05198130841124298,0.13431274110528824,0.8764547144
PB2015.15719.2,1.99666666667,0.3500769230769738,0.5026750620577424,0.690925071413
PB2015.9242.1,0.679666666667,0.0975911949686415,0.15205172133268524,0.71629290334
PB2015.15719.4,2.009,0.3846613756613809,0.5292694925453391,0.674375125951
PB2015.37.2,1.89566666667,0.3742934782608588,0.399413168093312,0.555845291381
PB2015.9106.3,1.43733333333,0.23752272727264165,0.2770176008249528,0.577309551355
PB2015.9106.1,1.64633333333,0.937629629629472,0.408437218664899,0.248833083162
PB2015.11232.3,NA,NA,NA,NA
PB2015.11232.2,NA,NA,NA,NA
PB2015.14604.1,1.495,0.15061309523807498,0.27931906555774294,0.787453746309
PB2015.12797.1,1.19033333333,0.13712499999987499,0.28669494066750245,0.826036496843
PB2015.12797.2,NA,NA,NA,NA
PB2015.5993.4,1.344,0.1811639344262186,0.3103152653296761,0.765035893363
PB2015.7635.2,0.660333333333,0.06953406998153591,0.1208053326523344,0.760511423955
PB2015.7635.3,0.581666666667,0.06266666666662148,0.1072624486663578,0.7550593801
PB2015.5993.1,1.27833333333,0.4967939393940237,0.34925452783887706,0.396771363709
PB2015.7635.5,0.556,0.044756756756743246,0.10295330142431641,0.847839687514
PB2015.7635.6,0.689,0.061324074074041675,0.13207931086549707,0.83144806818
PB2015.5993.2,1.31333333333,0.316229508196582,0.33699597885823346,0.569527658092
PB2015.3927.2,0.179,0.016272727272727272,0.05145888192455817,0.909090909091
PB2015.3927.3,2.609,0.1905801526717252,0.3276781170753863,0.737433239995
PB2015.3927.1,1.40333333333,0.2073333333333,0.33079249771274843,0.733346036283
PB2015.3927.6,2.69366666667,0.17721782178216933,0.32407029676846355,0.761493908297
PB2015.3927.4,2.53233333333,0.26657272727275183,0.36784387919083356,0.630561695804
PB2015.3927.5,2.78,0.14019855072457826,0.3415349773753183,0.848327760926
PB2015.6325.10,1.257,0.0904600938967324,0.18839467417856953,0.813689836758
PB2015.16294.1,0.424333333333,0.09314035087721051,0.1239672809025934,0.671699497378
PB2015.12512.1,0.736333333333,0.19466666666673915,0.22925783430313584,0.620042662558
PB2015.12302.2,1.309,0.2511410256410269,0.3479477337344307,0.684263538799
PB2015.9573.11,1.477,0.09415606060605912,0.2378581008714263,0.870210716339
PB2015.7527.1,1.28533333333,0.2174270833331922,0.30522691051930034,0.668624688593
PB2015.6008.1,0.701666666667,0.13629314420804362,0.16740990767289946,0.631529824582
PB2015.9982.2,0.969666666667,0.14370129870128273,0.20003459718376287,0.682988949595
PB2015.16530.1,1.17733333333,0.25971097046412595,0.2903358477811953,0.59075440274
PB2015.4328.2,0.797,0.11198705501618447,0.17645283464122333,0.726287325221
PB2015.3673.2,NA,NA,NA,NA
PB2015.2572.1,0.774666666667,0.08887421383643397,0.17105021791846325,0.799054133626
PB2015.7842.1,0.795666666667,0.10375000000002954,0.15592309236395627,0.672091672475
PB2015.4688.2,3.96433333333,0.47996247240613904,0.775936128151628,0.741190707905
PB2015.10553.2,0.522666666667,0.11633333333334583,0.15857461148434807,0.679331821076
PB2015.10553.3,0.577666666667,0.1357916666667075,0.17189710564921676,0.651440625959
PB2015.8139.2,1.00833333333,0.23191056910558464,0.28014643890713437,0.6344285073
PB2015.2303.10,1.44666666667,0.2774666666666714,0.33525643537499233,0.621437833503
PB2015.8139.1,1.031,0.2234137931034374,0.2569818732545123,0.605013899903
PB2015.9233.2,NA,NA,NA,NA
PB2015.11027.1,NA,NA,NA,NA
PB2015.2049.1,0.969333333333,0.28540860215047603,0.25790463506149425,0.501948214954
PB2015.8224.5,0.671666666667,0.1806495726495385,0.2074061343140648,0.613923989208
PB2015.9233.3,NA,NA,NA,NA
PB2015.14940.1,1.15166666667,0.18144362745097795,0.26017829185813807,0.699080666321
PB2015.14940.2,1.143,0.20612535612533334,0.2672086363143289,0.657090945605
PB2015.14940.3,1.251,0.19367562724011075,0.25766089249835783,0.661640152337
PB2015.4074.2,1.66233333333,0.3341724709784462,0.3055961596924276,0.497465873021
PB2015.8119.1,NA,NA,NA,NA
PB2015.7473.1,0.508333333333,0.08616279069765118,0.12089721373912246,0.690892257477
PB2015.12166.11,1.18833333333,0.3260394477316532,0.28142878583114184,0.472702464107
PB2015.12166.12,1.183,0.2411468926553983,0.308047522266332,0.652440716881
PB2015.8611.1,0.593,0.061561403508763164,0.15257591543982446,0.86933599316
PB2015.2806.3,NA,NA,NA,NA
PB2015.8989.1,NA,NA,NA,NA
PB2015.6865.3,NA,NA,NA,NA
PB2015.6717.1,1.02533333333,0.27731428571440003,0.3442872826153273,0.647997802047
PB2015.14179.4,1.154,0.2147116493656654,0.2650402911177978,0.630402446746
PB2015.14179.5,1.27233333333,0.0735283018868079,0.182300332931424,0.863473061192
PB2015.4683.1,2.63233333333,0.570777777777641,0.7189036736081799,0.638239265813
PB2015.14179.1,1.214,0.10786450540312968,0.2023667613711181,0.780725185518
PB2015.14179.2,1.212,0.1530837104072647,0.24509714325983634,0.730790385204
PB2015.14179.3,1.191,0.19789113355779797,0.27428994227903536,0.682649759334
PB2015.6540.1,0.736666666667,0.19478666666664002,0.20207921175178595,0.554868916421
PB2015.6540.2,0.837333333333,0.1521904761904762,0.20558382657826446,0.66365446888
PB2015.7620.1,0.0,0.0,0.0,NA
PB2015.4328.1,0.797,0.0671485507246739,0.14077661034292016,0.820204969279
PB2015.15875.1,1.24666666667,0.24017681159419133,0.2977031602725037,0.635933514639
PB2015.125.1,0.851,0.05824092409240594,0.14350821412773812,0.862042576445
PB2015.125.2,0.871666666667,0.1052077294686232,0.18647962306053167,0.774983514661
PB2015.125.3,1.07766666667,0.10204843304841879,0.1801200731988754,0.767528001063
PB2015.3525.1,0.303333333333,0.07314035087728947,0.09461555426389673,0.651746600851
PB2015.3525.2,1.01033333333,0.03163899371068301,0.14204382672287652,0.957744640536
PB2015.8138.1,NA,NA,NA,NA
PB2015.5697.2,0.749666666667,0.17917204301076775,0.20975169431633006,0.608991720114
PB2015.5697.3,1.21333333333,0.21260189573461802,0.25397978863451043,0.616935979885
PB2015.12043.2,3.44266666667,0.5995061728396296,0.9403078445672491,0.732456220636
PB2015.16805.2,0.529,0.10505555555548704,0.14049819866158328,0.671681758732
PB2015.7925.1,NA,NA,NA,NA
PB2015.5697.4,1.19833333333,0.19587547892718216,0.2576111679812036,0.656265495916
PB2015.16805.1,0.537,0.10751234567897594,0.1431420013959146,0.669925509134
PB2015.16716.1,1.49966666667,0.1439201596806226,0.2547592009040591,0.751967384437
PB2015.2965.1,3.42866666667,0.2371036585366951,0.5356445975823979,0.840071411322
PB2015.15563.2,0.532,0.06898305084749154,0.12630590051022503,0.786515637363
PB2015.15563.1,0.439,0.06624712643675862,0.11684943910408373,0.776708657036
PB2015.5821.5,NA,NA,NA,NA
PB2015.372.2,0.636,0.0969401709401795,0.1453309196027098,0.70593980169
PB2015.2868.12,NA,NA,NA,NA
PB2015.4718.1,1.12066666667,0.21213238770689363,0.278008869017055,0.66298746812
PB2015.8960.4,2.361,0.4067379454926264,0.5352429405434312,0.656960371076
PB2015.12532.2,NA,NA,NA,NA
PB2015.8960.3,2.33066666667,0.42783218390814004,0.5358993002054012,0.632747753749
PB2015.1140.3,1.123,0.2687270114942371,0.26735207389501625,0.542918713286
PB2015.1140.5,1.10566666667,0.3345959595961303,0.3087356944173656,0.498656603774
PB2015.1140.7,1.12833333333,0.3014743589743494,0.2667750568670614,0.490019668297
PB2015.1140.6,1.09966666667,0.2865128205128462,0.3024022607863262,0.556727384542
PB2015.6985.10,0.766666666667,0.27685,0.22444891710350676,0.450987297574
PB2015.9843.1,0.873666666667,0.1479950980392353,0.20851204486027197,0.684936784823
PB2015.16412.3,1.54933333333,0.3064852941175838,0.3365512927614003,0.581657244252
PB2015.15116.1,1.22233333333,0.24674074074065555,0.287613600148147,0.592751963411
PB2015.8519.10,1.279,0.5300289855071675,0.3306890538972701,0.357680977131
PB2015.18.1,1.16466666667,0.30383921568633293,0.32321686850024883,0.575511087255
PB2015.12897.1,7.0,2.198620915032549,2.4469837384437336,0.598297407664
PB2015.1688.1,0.917333333333,0.15211494252868968,0.2211454496579458,0.701900422516
PB2015.1735.1,1.62633333333,0.1840793650792238,0.36270299048836796,0.771036844504
PB2015.2613.8,1.19666666667,0.3236918238994094,0.27328499993784233,0.462361850477
PB2015.8270.1,NA,NA,NA,NA
PB2015.5743.2,1.29266666667,0.06270450450455135,0.1341447083285521,0.777553301124
PB2015.3728.1,NA,NA,NA,NA
PB2015.6213.1,0.719,0.13876767676769697,0.19285923790246626,0.685008477555
PB2015.9667.3,1.088,0.22059064327490174,0.2555175081075207,0.59010546966
PB2015.9667.2,1.128,0.2024769797421475,0.2443860756084917,0.609763244254
PB2015.5326.1,1.02433333333,0.15652972972976756,0.21131260417609984,0.667078944405
PB2015.2947.2,1.47833333333,0.1721092669432531,0.2918646442121452,0.749726289801
PB2015.2947.1,2.374,0.43606329113930586,0.5179100720097102,0.598538315002
PB2015.1128.8,1.01666666667,0.2264044444444951,0.26739500144006445,0.61549897594
PB2015.4501.6,NA,NA,NA,NA
PB2015.13777.1,1.494,0.33526748971192555,0.36976167544085997,0.583403115894
PB2015.1128.2,1.17833333333,0.15404999999991914,0.2222430461768518,0.687494440237
PB2015.13777.2,1.138,0.29419999999997143,0.32861970300994287,0.600572519967
PB2015.9867.1,NA,NA,NA,NA
PB2015.10760.2,1.08266666667,0.07849999999999999,0.18551896437995485,0.854554585466
PB2015.6494.1,0.304666666667,0.013848484848499999,0.0634617300787003,0.954545454545
PB2015.9087.3,NA,NA,NA,NA
PB2015.3144.6,1.281,0.2595977011493103,0.2865954252468691,0.580323757758
PB2015.16141.1,0.769,0.08194674556216568,0.1327297598239664,0.732180265509
PB2015.12113.1,1.515,0.40476073619627967,0.39503566578841204,0.535563096254
PB2015.6109.1,NA,NA,NA,NA
PB2015.7117.1,1.6,0.2420250896058656,0.3736832597029246,0.726122622844
PB2015.16141.4,0.551666666667,0.0791621923937651,0.12701937007881103,0.738541475915
PB2015.16352.1,NA,NA,NA,NA
PB2015.16352.2,0.960333333333,0.22570196078429883,0.2406801149006228,0.578252648664
PB2015.4453.9,2.12366666667,0.3677437379578439,0.40286010132648875,0.564800507786
PB2015.10621.1,1.46933333333,0.26756825396828,0.3838659265605071,0.699910280661
PB2015.10969.1,1.60933333333,0.34216117216115055,0.3746957132985521,0.580372480533
PB2015.10621.3,2.019,0.18905599999994885,0.3268789235201856,0.754191604604
PB2015.10621.4,1.96,0.3697168458781289,0.3628112521001677,0.532700416333
PB2015.16731.1,0.868333333333,0.13365079365076393,0.1999070847408748,0.713354293193
PB2015.16731.2,0.941333333333,0.20826811594199998,0.2250232904699917,0.580506109285
PB2015.5685.4,0.608,0.09609401709408717,0.15035593001514555,0.730852473448
PB2015.5685.9,NA,NA,NA,NA
PB2015.3591.9,0.718666666667,0.07538850574708965,0.14569993314763513,0.799500749717
PB2015.3591.8,0.738333333333,0.1003817204301414,0.1646979551061625,0.749390838417
PB2015.14861.3,1.118,0.028684444444426672,0.1473827960544627,0.964363185621
PB2015.14861.1,1.178,0.14580858085807624,0.269287371280692,0.782480312314
PB2015.3591.1,NA,NA,NA,NA
PB2015.3591.3,NA,NA,NA,NA
PB2015.3591.2,0.919666666667,0.21680701754377193,0.242600891954735,0.585336676103
PB2015.3591.5,0.746,0.04681159420287827,0.12161545581304811,0.877615829856
PB2015.3591.4,1.414,0.18440952380952855,0.28725340934294025,0.725750142023
PB2015.3591.7,0.762333333333,0.05325777777777333,0.12443642521780966,0.852594508888
PB2015.3591.6,0.891,0.1305774647887324,0.20436026335530583,0.73046093047
PB2015.2434.1,0.986666666667,0.19661538461534261,0.26167931852979215,0.648581517596
PB2015.11415.1,NA,NA,NA,NA
PB2015.14920.2,0.550333333333,0.10713768115937673,0.15131436349349572,0.691410213054
PB2015.14920.1,0.526666666667,0.09776190476192857,0.14338187755712828,0.705965386642
PB2015.6203.1,0.934,0.13753225806453223,0.17715571851058323,0.637718140101
PB2015.6203.2,0.940666666667,0.17756249999999998,0.19822208780499942,0.555984541828
PB2015.9311.2,1.46266666667,0.20687793427224366,0.3072550960035745,0.6878040283
PB2015.1283.5,1.072,0.04140350877191641,0.13176598869644437,0.914919328701
PB2015.1283.1,1.58566666667,0.13291787439613045,0.27597760303645597,0.818731280939
PB2015.1283.2,0.759,0.15586842105260526,0.2210886215828011,0.69823110029
PB2015.465.10,1.69,0.15990355329948,0.2699674478935378,0.745820195241
PB2015.12262.2,1.21266666667,0.3468103975535899,0.31008639868991017,0.499685673821
PB2015.3144.5,1.1,0.2790787878787573,0.3177190993876433,0.604357113526
PB2015.13300.3,1.22566666667,0.5113434343434899,0.3368226076644193,0.378283623093
PB2015.1392.3,1.16066666667,0.20460833333342504,0.2752046701752195,0.659796155256
PB2015.1392.4,0.506666666667,0.0403432835821194,0.10092943646323801,0.871059979422
PB2015.13300.4,1.20933333333,0.4949696969696401,0.33320157695989977,0.386453408003
PB2015.6152.1,1.37133333333,0.07631961259082568,0.17448772964497902,0.844347977942
PB2015.12241.1,0.813333333333,0.04881578947367105,0.1520627889967254,0.913933418452
PB2015.6152.3,1.556,0.14319047619044217,0.2648833140612009,0.784587178023
PB2015.4453.4,1.21833333333,0.23888888888875123,0.26944919321603944,0.569990683612
PB2015.6152.5,1.253,0.11816814159293805,0.22053719220199716,0.784700089492
PB2015.9585.2,0.751,0.2067586206896897,0.24297870389865825,0.621360600554
PB2015.5206.3,NA,NA,NA,NA
PB2015.10635.2,NA,NA,NA,NA
PB2015.10635.1,0.876,0.19214035087723688,0.23963681867161615,0.639681288686
PB2015.5724.1,0.867333333333,0.2174027777778292,0.23132026418346083,0.567801166975
PB2015.6864.1,0.367666666667,0.10295098039214706,0.11796122472343416,0.591251813553
PB2015.12166.8,1.16133333333,0.39434246575333426,0.3024592050057594,0.427241939022
PB2015.12166.9,1.18266666667,0.3038040293039977,0.27322443342721625,0.487249389807
PB2015.6924.2,0.759,0.06029791666669375,0.14285237425047684,0.859954263552
PB2015.10975.1,1.51233333333,0.3606097560976341,0.41088983286992475,0.60451732282
PB2015.10975.2,1.346,0.3561960784312647,0.37341207255817666,0.568796912137
PB2015.12166.3,1.36066666667,0.29735958005260316,0.3479781713128733,0.611897218428
PB2015.12166.1,NA,NA,NA,NA
PB2015.12166.7,1.27166666667,0.3197712031558166,0.2973460257445149,0.502162418159
PB2015.6924.8,0.763333333333,0.03748948948948648,0.11506078664889215,0.908121675023
PB2015.4364.1,NA,NA,NA,NA
PB2015.10286.1,NA,NA,NA,NA
PB2015.6716.5,0.403666666667,0.0218465608465873,0.07660325938793874,0.928869359966
PB2015.6716.4,0.405,0.022272300469478874,0.0756118353144543,0.923978101323
PB2015.3018.4,0.882666666667,0.14660691823898112,0.19805685394474498,0.660167112318
PB2015.3872.1,2.134,0.3689682539683309,0.4941125199930888,0.670782360888
PB2015.3872.2,1.98166666667,0.36681208053704695,0.5096242365939021,0.68825483913
PB2015.15671.1,2.92266666667,0.36271111111125337,0.6303410395756776,0.760873749132
PB2015.7011.4,1.13366666667,0.1549906103286761,0.2747847470092226,0.777803707716
PB2015.11840.2,1.023,0.01867391304347826,0.11438476095386402,0.975625141769
PB2015.437.2,0.693333333333,0.12030718954252942,0.1732674314530444,0.687185288631
PB2015.11840.1,0.501,0.02346994535518033,0.10334076083030129,0.952140308021
PB2015.7472.1,0.532,0.11633333333331364,0.17861642780778378,0.732044329726
PB2015.5685.2,NA,NA,NA,NA
PB2015.4477.1,0.924333333333,0.31097222222224,0.30442361014474106,0.544665475659
PB2015.4059.1,1.02833333333,0.1972962962962389,0.2822542171032272,0.69137699977
PB2015.10621.2,2.00766666667,0.2471802721089289,0.33978368525113845,0.649588065194
PB2015.6583.3,NA,NA,NA,NA
PB2015.6583.2,NA,NA,NA,NA
PB2015.524.3,0.711333333333,0.1451002331001818,0.16551943636629543,0.597088748548
PB2015.524.2,0.716,0.11476422764227645,0.1602555588439811,0.668563839223
PB2015.5685.6,0.659,0.11204761904761903,0.17214966067038157,0.718501878723
PB2015.10037.1,0.956333333333,0.10728619528613434,0.18586903907308486,0.754095055501
PB2015.6326.6,NA,NA,NA,NA
PB2015.14801.1,2.99966666667,0.6600000000008889,0.8593383587481617,0.66035864821
PB2015.2541.3,1.40533333333,0.549048780487861,0.40823110093037684,0.422970811379
PB2015.16731.3,0.872333333333,0.12511397849458064,0.20066816503102855,0.74612307723
PB2015.6326.2,NA,NA,NA,NA
PB2015.2667.1,1.23633333333,0.1570285714285857,0.2547566890429971,0.735104318292
PB2015.12077.11,0.699333333333,0.13276923076920516,0.18368341329089827,0.688431992024
PB2015.12077.10,0.716333333333,0.0827422680412134,0.14236289000882063,0.762163860923
PB2015.12077.12,1.08366666667,0.14598185941046463,0.2491940865924878,0.764808952566
PB2015.2102.2,1.20733333333,0.22033333333334298,0.2259455419214573,0.524382225835
PB2015.2102.1,1.22,0.2649794871794744,0.2370803922716795,0.477371327169
PB2015.6541.1,1.46233333333,0.24870646766155224,0.36164232223041487,0.699419883977
PB2015.13353.5,0.635333333333,0.15514516129025804,0.17326561560751733,0.592872864749
PB2015.13353.4,0.421,0.0780370370371111,0.11055965871165374,0.69018615198
PB2015.13353.3,0.495,0.09531313131315153,0.12019584017725884,0.640835549218
PB2015.13353.2,0.943,0.14010512820512308,0.1994429465989448,0.682795111589
PB2015.13353.1,0.451666666667,0.05305780346823122,0.09748647386604896,0.788236363434
PB2015.9129.3,0.893,0.17667924528309434,0.23123515726415395,0.654497755353
PB2015.7057.2,NA,NA,NA,NA
PB2015.16703.2,NA,NA,NA,NA
PB2015.16703.1,0.766333333333,0.22218803418797436,0.2596189273438121,0.617637427454
PB2015.8812.1,1.59166666667,0.23560416666678125,0.35936114647247797,0.707019851446
PB2015.4610.5,1.32533333333,0.27270833333335287,0.337735874167676,0.638859669742
PB2015.2677.1,1.092,0.0930106382978617,0.202140826154338,0.827183732802
PB2015.9217.6,1.09966666667,0.3273771929825,0.26198550438761975,0.438025578939
PB2015.9857.7,NA,NA,NA,NA
PB2015.8663.1,1.69,0.11033825944171428,0.2595697156925067,0.847435500061
PB2015.8663.2,0.916,0.18821138211385366,0.25517051800312407,0.681215824685
PB2015.8663.3,0.885666666667,0.20678378378372975,0.24944622409653508,0.630018333587
PB2015.12249.1,NA,NA,NA,NA
PB2015.5745.1,0.574666666667,0.1445050505051,0.18754785016756637,0.656698397367
PB2015.1577.1,2.339,0.6127037037039136,0.6537504232599469,0.57267525865
PB2015.7709.1,1.32,0.2945543859648884,0.34276765052549946,0.611164806284
PB2015.198.11,1.45333333333,0.3671549295773803,0.3852863651823387,0.562105897108
PB2015.3065.2,NA,NA,NA,NA
PB2015.15338.4,1.52066666667,0.1634179357022132,0.27649311551467576,0.750857604174
PB2015.16255.1,NA,NA,NA,NA
PB2015.5774.8,1.01,0.2056388888888972,0.30542948282950166,0.708005012983
PB2015.16255.4,NA,NA,NA,NA
PB2015.8357.3,1.167,0.1959145299145432,0.2818890915436714,0.662905863586
PB2015.8357.4,1.47933333333,0.23136567164174665,0.29175824822144364,0.631193931963
PB2015.13109.1,0.790666666667,0.1790962962962667,0.23704950383884252,0.672015882207
PB2015.6115.1,NA,NA,NA,NA
PB2015.5390.1,NA,NA,NA,NA
PB2015.3045.1,2.64866666667,0.39852713178279936,0.5032505565310961,0.607882820734
PB2015.5390.3,1.32266666667,0.1535346666666932,0.27170907954900414,0.776393118601
PB2015.15318.2,1.514,0.36347222222195835,0.3741323161246199,0.547134919118
PB2015.11558.1,1.19033333333,0.26426666666644855,0.31075401183682416,0.593109413291
PB2015.12478.1,1.62133333333,0.26411111111108887,0.3927398661570555,0.697605135636
PB2015.3079.2,6.31266666667,0.18060716086735248,0.6572297243446716,0.927098315038
PB2015.6654.1,1.10533333333,0.20420383693041727,0.243725306025847,0.616652868679
PB2015.2726.8,0.284,0.026973913043460872,0.06149660291193606,0.844793915099
PB2015.15921.5,0.698,0.22305982905989744,0.1950771031991273,0.488057833295
PB2015.16663.7,0.703,0.03461502347416196,0.10499846705617256,0.898952783567
PB2015.13782.1,1.081,0.14041397849468118,0.1917378177315547,0.662686027022
PB2015.15921.2,0.707666666667,0.220441666666725,0.1984455899050985,0.500949797754
PB2015.2726.1,0.833,0.026441373534323364,0.08270273499305049,0.907279022842
PB2015.15164.1,6.20966666667,0.6881200980389707,1.4446609501553072,0.830487144761
PB2015.13312.5,0.470333333333,0.052892857142882145,0.11977154356270413,0.851073920453
PB2015.3882.1,1.00766666667,0.2180542635659698,0.285130949835851,0.643586400529
PB2015.1786.1,1.158,0.3546746031745952,0.33467667005950985,0.519447632261
PB2015.13991.1,1.67533333333,0.23355932203383015,0.3709189201843927,0.734528260887
PB2015.4980.1,0.470666666667,0.12909722222220832,0.1390791301264252,0.564438766362
PB2015.6673.2,1.09433333333,0.2616352201257528,0.24204623208387147,0.505616609216
PB2015.4319.2,2.86333333333,0.540606060606091,0.7250421527822604,0.671998989159
PB2015.1436.1,1.48733333333,0.25440140845074155,0.3359697978515728,0.662988839612
PB2015.10887.1,2.33333333333,0.17499999999975002,0.6145798022488652,0.925
PB2015.8577.1,1.53166666667,0.14841052631586316,0.3072641755453498,0.824419798343
PB2015.13613.12,0.958666666667,0.12882034632041559,0.18771436090181368,0.690990375666
PB2015.13613.13,NA,NA,NA,NA
PB2015.15643.1,0.665666666667,0.07430331753557345,0.13720247390737747,0.792160838776
