transcript,control_CDS_max,control_CDS_average,control_CDS_std,control_CDS_gini
PB2015.16844.1,2.71333333333,0.6990088495574159,0.7470337414964933,0.578254372084
PB2015.6724.1,1.76166666667,0.37609433962275796,0.37960207333099044,0.540840797805
PB2015.15298.1,2.26666666667,0.3224622871046009,0.4394153229361884,0.671533342395
PB2015.3104.1,1.292,0.41798396451724695,0.30713887900635106,0.418947371934
PB2015.4531.1,1.38033333333,0.4312080069625543,0.3042846118279973,0.400732747137
PB2015.3821.1,2.018,0.28779763186218793,0.3090962461215438,0.568111809577
PB2015.2784.2,1.54366666667,0.3942300690520702,0.3181391488068729,0.450940340395
PB2015.12232.3,2.565,0.15692432432434233,0.4572555221004178,0.902854947538
PB2015.16040.1,1.231,0.3998723404255957,0.3101956071132686,0.43466735649
PB2015.12846.1,1.77033333333,0.1850523731587054,0.316794749103926,0.756397337343
PB2015.7421.4,1.74333333333,0.29521121495329383,0.3214994827088339,0.57648657352
PB2015.7421.7,1.447,0.2538848263253792,0.30074938420162334,0.611308092418
PB2015.6924.5,2.044,0.2881876332621898,0.3476305436543464,0.617861470561
PB2015.7421.1,1.62466666667,0.27504735202492187,0.29954582138246405,0.576358291011
PB2015.7421.2,1.654,0.2806261682243122,0.3054520879070882,0.576246030701
PB2015.16482.5,1.61233333333,0.4236831091180843,0.34850018708366026,0.459702363365
PB2015.7421.8,1.54833333333,0.26226978193145944,0.2855950667832588,0.576357182553
PB2015.7792.1,1.36433333333,0.39071076523996384,0.3150684493201364,0.447369109725
PB2015.7792.2,1.33666666667,0.4067613488976018,0.32903188724032906,0.449990850331
PB2015.3297.3,1.454,0.460100558659192,0.3790287775626425,0.467102057452
PB2015.5826.2,0.982666666667,0.16159034792368787,0.21484355180274123,0.657664854766
PB2015.2796.4,1.541,0.36869680577024644,0.30737145067739946,0.464420333413
PB2015.7440.3,1.35566666667,0.4361046099290893,0.3549086657756755,0.456918338609
PB2015.2796.1,1.54233333333,0.367975906804325,0.30564336187210006,0.463645269488
PB2015.16823.9,1.55833333333,0.46247648261752994,0.3670018545451972,0.449461558789
PB2015.16823.3,1.559,0.5212877846791512,0.3670405039430591,0.401416430392
PB2015.3452.1,1.707,0.3775398809524102,0.3598457986503915,0.517188612434
PB2015.16355.1,1.23966666667,0.45263849765261915,0.3178083914845112,0.402077728475
PB2015.16823.6,1.555,0.46098568507160886,0.36359439290106843,0.446469819414
PB2015.11207.2,1.979,0.19248870822038183,0.2914334351137407,0.699721175685
PB2015.9022.1,2.73533333333,0.21907149240397006,0.4251247141629574,0.791598401983
PB2015.12216.1,1.734,0.24634067085950634,0.3481898753901451,0.677411658609
PB2015.12216.3,1.76766666667,0.23111889927306542,0.335661266551415,0.69181369144
PB2015.16474.2,1.673,0.4631341341341769,0.3138882580333948,0.382772552764
PB2015.16474.3,1.67233333333,0.4640970970971051,0.31391225284152907,0.382050849231
PB2015.16474.1,1.65366666667,0.45982282282284775,0.31070719431700333,0.38164669852
PB2015.8273.1,1.40733333333,0.5218282548477493,0.3640021013026444,0.399864676975
PB2015.2177.5,1.34433333333,0.34316723940432076,0.29730120825788714,0.48024274231
PB2015.7900.1,1.82133333333,0.3252138794083935,0.3172173429036116,0.526963589172
PB2015.7147.2,2.142,0.1744634666665888,0.31389471943227526,0.7741474387
PB2015.8152.5,1.89233333333,0.34625215889462657,0.32530018248449033,0.503553615106
PB2015.12166.5,1.86066666667,0.4331209563995388,0.3738459709958307,0.471678505372
PB2015.761.2,1.58966666667,0.396031398320588,0.35534932392008034,0.498004666977
PB2015.6745.1,1.582,0.30254576856641213,0.3165866611153178,0.558529436106
PB2015.8620.1,2.13666666667,0.14133176100633962,0.2989925905101517,0.818410447625
PB2015.11821.1,1.37166666667,0.3644181994192504,0.31133489148231,0.47538213005
PB2015.452.2,1.466,0.20099157451287553,0.2675303836209348,0.651444834172
PB2015.11821.3,1.405,0.33412736742422866,0.3068684669875721,0.502962848329
PB2015.11821.2,1.35566666667,0.3228915719696893,0.2963216937154077,0.502731981754
PB2015.11821.5,1.32366666667,0.3148357007575824,0.28903915076720105,0.502797041462
PB2015.14148.1,1.347,0.35183536585358355,0.351391399023181,0.548824202086
PB2015.15184.9,1.29766666667,0.17293297101453806,0.2407053663834037,0.679315829651
PB2015.15184.8,1.05166666667,0.24070977011498276,0.2884714622638087,0.626253631275
PB2015.15184.6,1.64166666667,0.21757427536232607,0.30401913124730834,0.681558465465
PB2015.15184.5,1.598,0.2554720496893727,0.316904561526933,0.637474678819
PB2015.15184.4,1.79433333333,0.2361775362318027,0.3310176519040455,0.682655468883
PB2015.15184.2,1.59133333333,0.20922282608701454,0.2936153666978104,0.683195669679
PB2015.15184.1,1.653,0.267276746242252,0.3325863979390464,0.635717594423
PB2015.1161.1,1.404,0.36085066666672166,0.3071092141779296,0.472109676247
PB2015.12756.1,1.54533333333,0.22801737451735785,0.3084162442329474,0.664856901808
PB2015.4806.10,1.44,0.48406734006733354,0.3300829104763958,0.388369893709
PB2015.12756.3,1.49966666667,0.22937780040736447,0.30319027562998996,0.654889130962
PB2015.12756.2,1.51966666667,0.2350673952641352,0.3133283930927813,0.659942308171
PB2015.1437.2,1.462,0.38319553072623835,0.3427879658552181,0.49627899581
PB2015.7908.1,1.66466666667,0.31775681818185353,0.321519899322973,0.544175073699
PB2015.16349.1,1.67533333333,0.4731202672606179,0.413045476419119,0.488808284409
PB2015.6704.1,1.53733333333,0.2689934895832695,0.3309687832121469,0.630865775527
PB2015.16349.6,1.45833333333,0.40763594470046194,0.3807924836375166,0.521082509528
PB2015.12220.2,1.97933333333,0.6030809523810876,0.46165408877176867,0.432871432043
PB2015.12220.1,1.255,0.4057730923694235,0.3245342312523173,0.451444426723
PB2015.12251.1,4.17866666667,0.41107180385290365,0.631459698591055,0.710807090429
PB2015.10269.2,1.93833333333,0.2973089171975027,0.31797423577971284,0.561871080201
PB2015.5804.3,1.36166666667,0.3993177892919119,0.3336156684963236,0.461120377101
PB2015.614.1,1.62033333333,0.36438638985002647,0.35323965030715865,0.526401214426
PB2015.1714.2,1.492,0.26249852507368965,0.2967240021949984,0.589818764917
PB2015.12762.7,1.57166666667,0.28835185185179263,0.31944768221657,0.582799587473
PB2015.13236.1,2.49866666667,0.23360328638503308,0.3465317506362425,0.693084443707
PB2015.13596.1,1.39366666667,0.33282520325209214,0.3103974630597832,0.501179304495
PB2015.4553.1,2.04433333333,0.3168384249830491,0.3692102197733951,0.604413552358
PB2015.12711.2,1.85533333333,0.22398753117205233,0.3439646845168366,0.708438732566
PB2015.12251.4,2.64366666667,0.2595026269702119,0.39860538177786925,0.710893399326
PB2015.4394.2,3.166,0.2273117597293033,0.4332734017028355,0.781265461031
PB2015.13197.1,1.55066666667,0.29774062500000625,0.32730660280314045,0.579377947546
PB2015.13385.1,2.553,0.580287808642044,0.5502507684358022,0.514159613874
PB2015.15705.4,1.45666666667,0.4472937710438141,0.33911757204794274,0.432559535911
PB2015.15534.2,1.641,0.4338848484848151,0.3870029853189662,0.493569136914
PB2015.6451.2,1.35133333333,0.3605266666666076,0.3097772812126721,0.477256561697
PB2015.515.2,1.099,0.249021645021629,0.23130147701402207,0.509087818593
PB2015.2863.1,1.61733333333,0.3705772357723702,0.331291176133921,0.491414111464
PB2015.2863.2,1.62466666667,0.3722429268292592,0.332762078404302,0.491391064072
PB2015.11304.1,2.73533333333,0.5914841849148466,0.6243074163865994,0.55505847523
PB2015.13923.4,1.826,0.2593314500941921,0.35754022508152583,0.678610174825
PB2015.543.1,1.31466666667,0.3916461628589038,0.32862283658673447,0.470387082246
PB2015.5948.4,1.52566666667,0.3312427603204424,0.3136869699354723,0.519189972575
PB2015.10604.4,1.57633333333,0.4201297250858966,0.37974324999995074,0.500633184619
PB2015.9727.3,2.09766666667,0.3840560224090538,0.4001021772377632,0.55238525852
PB2015.9727.1,1.76566666667,0.31504336734697624,0.35406716984359365,0.588293195202
PB2015.7821.2,1.352,0.47203317535549116,0.37479978640532285,0.450568961631
PB2015.16440.1,1.53666666667,0.224534293552793,0.3187649937679897,0.692888668754
PB2015.5948.1,1.569,0.3418718422674526,0.3238095834592358,0.519261739939
PB2015.13923.1,1.81233333333,0.2601120527306497,0.3583511338795814,0.678495457845
PB2015.13866.12,1.62866666667,0.4126476816356386,0.3315696787596222,0.451003660543
PB2015.2165.2,1.569,0.28713502109704947,0.2970887544861775,0.549599565032
PB2015.2165.1,1.58833333333,0.29051898734178405,0.3005731428395925,0.549755614006
PB2015.13866.11,1.65166666667,0.41969649805444875,0.34163053805481,0.457853223601
PB2015.11091.1,1.963,0.24988516260162041,0.35278234721831536,0.680718609391
PB2015.7813.1,1.525,0.33825698704838775,0.32281100205312707,0.514227229135
PB2015.13885.1,1.384,0.23650219298243425,0.3244937059478216,0.676537416028
PB2015.7070.1,2.03866666667,0.2702181447502726,0.33358250928854893,0.627641156918
PB2015.9284.1,6.263,0.34284135240564373,0.8771188417069217,0.865546442239
PB2015.13686.4,1.58366666667,0.2360884173297494,0.32273423421482406,0.671708284959
PB2015.11135.3,1.53233333333,0.3624401515151357,0.3206906655701652,0.48311866726
PB2015.10536.1,4.46866666667,0.29422749180644997,0.6458158713003718,0.831538289736
PB2015.10083.3,1.74066666667,0.2706459375744496,0.32163272879190963,0.608749149522
PB2015.6948.1,1.97733333333,0.2507957479119203,0.3756098141894389,0.704227152588
PB2015.6948.2,2.02433333333,0.25670615034172206,0.3844971616076509,0.704281808194
PB2015.11403.2,1.63466666667,0.28294633408918957,0.29685718341354483,0.557110736342
PB2015.6818.1,2.52966666667,0.17679594225512535,0.30769578256297525,0.756825994622
PB2015.87.1,1.39566666667,0.5012131484335114,0.32788390282060864,0.373187557503
PB2015.12469.2,1.89433333333,0.20972084805654947,0.32689298758594665,0.723368765472
PB2015.8091.2,1.48266666667,0.3077969451931636,0.30111193818876686,0.527620486894
PB2015.10944.6,1.60833333333,0.3289742702203404,0.31606251817490155,0.519650372155
PB2015.9338.9,1.47766666667,0.30996869409656963,0.297358393902754,0.519093645541
PB2015.12143.1,5.27866666667,0.1596666666665655,0.5503605365148714,0.926066352066
PB2015.10944.2,1.60433333333,0.32821441753174385,0.31520312431931014,0.519399925721
PB2015.12143.2,5.26933333333,0.17005400782008798,0.5668674790231709,0.921214509794
PB2015.16272.2,1.502,0.21240485478975982,0.2847334049946645,0.6608438327
PB2015.13942.1,1.622,0.26001205450737264,0.3130081920036604,0.618654088709
PB2015.16272.1,1.58766666667,0.3899539170507696,0.3831288306790183,0.532639275394
PB2015.5214.1,2.17766666667,0.24696882493990285,0.4072298561040315,0.74647329308
PB2015.12218.1,7.0,0.19730392156840687,0.7175350622672622,0.92904589372
PB2015.10817.1,1.48333333333,0.4075495495495309,0.34283742298042447,0.470419522932
PB2015.4633.2,2.196,0.18404074074070748,0.35296821046580434,0.778793529044
PB2015.10817.2,1.508,0.4133756756756908,0.35033944544683165,0.473868613921
PB2015.1268.1,2.43433333333,0.14245915939727677,0.303272385449445,0.814373966636
PB2015.1268.2,2.33866666667,0.15759822560201425,0.3132029441862217,0.794705714216
PB2015.10729.6,1.54866666667,0.19217026378894622,0.2578276519471561,0.656278187034
PB2015.11414.1,1.6,0.23743250259602228,0.354435743286494,0.711978518267
PB2015.14796.1,1.87166666667,0.301270894788594,0.3490278480913397,0.599041190225
PB2015.335.2,1.503,0.3920456905504079,0.34034059151213875,0.479450127791
PB2015.9701.2,1.48066666667,0.4574462061155076,0.3476289613538576,0.429154747653
PB2015.14796.4,2.42666666667,0.3675858416944883,0.44128192405719613,0.613007088298
PB2015.4341.2,3.585,0.41599272930635406,0.6371784912123236,0.722376071003
PB2015.4181.3,2.092,0.275249618087449,0.3393467429562215,0.623322525686
PB2015.584.23,1.67733333333,0.4611441899915351,0.35779529737961746,0.435623866917
PB2015.8602.1,1.79166666667,0.2189392137429433,0.2832986376560269,0.634888885972
PB2015.1979.1,1.48566666667,0.28610029175776874,0.3045583447327529,0.563156000379
PB2015.15500.1,1.885,0.24489437367300473,0.326027035820365,0.657047330641
PB2015.5416.1,1.90666666667,0.6316130952379444,0.4889257029747435,0.438983088688
PB2015.9761.10,1.882,0.30484740061160576,0.3525740402802671,0.597978146026
PB2015.14778.2,1.718,0.16656645789836533,0.27417183144758933,0.738892576779
PB2015.14778.5,1.761,0.17364022268615448,0.2842803751690979,0.737391715178
PB2015.14778.4,1.96633333333,0.19243075852464303,0.3150693314477119,0.737156528984
PB2015.10693.3,1.38566666667,0.3429414893617254,0.34651852331750543,0.543996398294
PB2015.16027.1,2.144,0.19618229166666928,0.3038253950954975,0.705454420552
PB2015.13444.1,1.69866666667,0.428626708727621,0.3529650668215135,0.460962214761
PB2015.12671.2,2.31933333333,0.22616907514452242,0.3317933446183055,0.693831746501
PB2015.5360.3,2.29666666667,0.1564594460929945,0.3230473090502418,0.816259201202
PB2015.13444.5,1.436,0.35710462670875787,0.29662757765910297,0.464163780924
PB2015.1617.1,1.77333333333,0.3066617826618563,0.3313378536734682,0.573559024649
PB2015.1080.1,1.57533333333,0.4804339516582221,0.33446096310042667,0.397267482268
PB2015.4500.2,1.68433333333,0.33371089536141796,0.3027168596970249,0.490858366248
PB2015.8354.2,1.425,0.3091111111110339,0.30071786122215355,0.522914834347
PB2015.4651.1,2.52966666667,0.17977485832043125,0.3525900700327075,0.793576844951
PB2015.5738.1,1.40033333333,0.4360150659133911,0.3281229447298918,0.424504204695
PB2015.7594.1,1.448,0.30754522613062063,0.3223485400741401,0.568875322203
PB2015.5738.4,1.351,0.41978279974892685,0.3162699714173463,0.424908676077
PB2015.476.1,2.18533333333,0.2505527577937428,0.35952274383080346,0.687878489184
PB2015.476.2,1.78066666667,0.20309292565947124,0.2917376398025115,0.688647922726
PB2015.16468.1,1.19233333333,0.3875573997234176,0.3075079574465045,0.446548220262
PB2015.5936.2,1.925,0.470428985507172,0.40051562542909963,0.473194015892
PB2015.5936.1,1.92633333333,0.4733805374001612,0.402922748997208,0.473439635587
PB2015.524.1,2.15266666667,0.2403809523809008,0.32487503704436327,0.659946253021
PB2015.13992.1,1.316,0.4228544303797567,0.3197996195614484,0.429085760342
PB2015.13992.2,1.31266666667,0.49634370370378267,0.326531876032593,0.377569930302
PB2015.13992.3,1.32366666667,0.4259136904762161,0.3135408826247977,0.416783081113
PB2015.14583.3,2.84933333333,0.15948751357216936,0.36626111681302836,0.833855121418
PB2015.5612.2,1.79066666667,0.33265989847716915,0.3150425485281152,0.513811696358
PB2015.10946.1,1.804,0.28264205058717706,0.3130497980718021,0.577356504471
PB2015.14583.7,2.85533333333,0.1598360477741645,0.3669659279848039,0.833773429401
PB2015.14583.6,2.81966666667,0.157849619978241,0.3623734878601718,0.833746285262
PB2015.14583.5,2.762,0.16308462867016058,0.36331142621160645,0.82529367119
PB2015.5612.4,1.78333333333,0.3344443623830951,0.31523486912585935,0.512158549831
PB2015.12612.1,2.32433333333,0.8296249999998452,0.5831133708498444,0.401962764301
PB2015.15640.2,2.09833333333,0.19467919514049314,0.3527610725479528,0.777741262967
PB2015.8306.1,1.385,0.49115159817348647,0.33776475854784493,0.392512489046
PB2015.11518.5,1.49866666667,0.2794645036050591,0.2907865063557319,0.552509823508
PB2015.14746.2,2.39866666667,0.16241949152547244,0.31214413050343565,0.785195031031
PB2015.7936.1,2.73566666667,0.1371843137255049,0.35181920771523106,0.869103133292
PB2015.3039.2,1.799,0.479640633842687,0.3924994043079961,0.45673092765
PB2015.9620.1,1.38933333333,0.28404474272930197,0.31985243612693903,0.59240105876
PB2015.6524.2,1.43733333333,0.33717244444451466,0.3552897949719081,0.569577022682
PB2015.2671.1,1.843,0.3770435729847368,0.33975670669257496,0.491368633662
PB2015.6524.1,1.5,0.4081954337900059,0.33928533114552395,0.461828437694
PB2015.16760.1,2.36633333333,0.6101725490197216,0.5253038077993212,0.472049466598
PB2015.10805.1,1.518,0.2482503840245599,0.29675641781029277,0.610659657897
PB2015.10805.2,1.69966666667,0.27944316436254607,0.33420055693949335,0.610621927611
PB2015.2291.2,1.93933333333,0.2814201457919132,0.30300173140443354,0.565604507944
PB2015.14340.4,1.704,0.2815895214520776,0.32173786121127523,0.593646732929
PB2015.11196.5,0.992666666667,0.17553725490192562,0.23940285785812293,0.674974133347
PB2015.11196.2,1.03033333333,0.18882706766913043,0.2530202147560457,0.669163252162
PB2015.11196.3,1.05466666667,0.17207042253522642,0.24381888122208584,0.688213212867
PB2015.11196.1,1.04933333333,0.1711549295774377,0.24289806127684344,0.68906613645
PB2015.13479.4,1.629,0.38193238993703144,0.4169242224596819,0.587040418195
PB2015.13299.1,1.61433333333,0.5611084010838584,0.41206829972947645,0.419499103684
PB2015.13299.3,1.263,0.399947019867559,0.3291265697046733,0.460527935662
PB2015.9673.2,1.816,0.18362615493960552,0.33590326049622826,0.785624531591
PB2015.13479.1,1.74366666667,0.4122908805031854,0.4482530167949684,0.585440558702
PB2015.13479.2,1.547,0.3699292452829952,0.3991321819428611,0.582162082509
PB2015.13479.3,1.749,0.4109198113206286,0.44813364817924706,0.586646960914
PB2015.13580.3,1.52333333333,0.4316878097125879,0.3586778170584389,0.46887275805
PB2015.5196.7,1.616,0.41196339362610407,0.28614430295042886,0.392262911714
PB2015.5196.1,1.936,0.49437559292793265,0.3426071441901689,0.391344623187
PB2015.6326.7,1.33366666667,0.39198849407782965,0.30733868816265686,0.44412600291
PB2015.6326.5,1.35666666667,0.35613708195516963,0.32860422127618183,0.516109496424
PB2015.5970.10,1.815,0.39678562091506436,0.36322364628764325,0.4917632925
PB2015.9180.1,1.53866666667,0.31677624388845044,0.30251713660881985,0.517121082194
PB2015.3284.29,1.80366666667,0.45647050461981376,0.3641483993629504,0.447400019347
PB2015.9180.2,1.55733333333,0.32326327683617084,0.3073044252549947,0.51543467839
PB2015.3284.25,1.834,0.46465529495381025,0.37064446503785,0.447347859045
PB2015.6326.1,1.322,0.38911302876480347,0.3047805899007735,0.443737794726
PB2015.3284.22,1.79833333333,0.4531984732824364,0.3643159560390434,0.450330649725
PB2015.12867.3,1.73433333333,0.29362811791383836,0.32980610102538704,0.579315434053
PB2015.11723.4,1.89233333333,0.37404424003504916,0.32662922354064394,0.483588367661
PB2015.6881.2,1.72933333333,0.2674962701217428,0.32324147423648036,0.615870872222
PB2015.11723.7,2.01266666667,0.3579920335429909,0.3457033334600095,0.527987286951
PB2015.11723.1,1.88966666667,0.3704218134034116,0.32473006645210667,0.485094435738
PB2015.8292.4,2.23566666667,0.2559188806234467,0.3227784172346504,0.632881581773
PB2015.6798.1,1.33966666667,0.29860485651216323,0.2792119347277675,0.510026722521
PB2015.15586.4,1.59666666667,0.31273456790127074,0.307827878278215,0.532299649603
PB2015.9160.1,3.657,0.22721734745325267,0.5785418254546809,0.875190792949
PB2015.9570.1,2.34533333333,0.27627525750593207,0.37005333537564006,0.651849749813
PB2015.4794.2,2.48233333333,0.1621330724069941,0.39125949983056285,0.861621451385
PB2015.4794.1,4.30733333333,0.26072429600527697,0.6665485387789445,0.873233456307
PB2015.4794.7,3.771,0.2272344466273006,0.587848565791359,0.875760149612
PB2015.4794.6,3.80833333333,0.23245502645525792,0.597301623888844,0.874273475057
PB2015.4794.4,7.0,0.49341238471636367,1.184394055158906,0.854696908131
PB2015.521.1,1.87,0.2125132048537002,0.3374545406125514,0.726545829202
PB2015.4794.9,7.0,0.44950379451222416,1.1421318298210428,0.86858780449
PB2015.4794.8,3.90466666667,0.23402843915357935,0.6063336444474782,0.876244549035
PB2015.16193.2,1.95466666667,0.29330926916229383,0.35052720290941464,0.600547866197
PB2015.521.5,1.86266666667,0.21158458244108777,0.3365086493147954,0.72770484107
PB2015.16193.1,1.88366666667,0.28271753246753006,0.3662095930302297,0.644972613928
PB2015.6661.1,1.53266666667,0.2748711167086466,0.28683305275666215,0.554592331805
PB2015.7392.3,1.437,0.3688936936936651,0.32366043964379954,0.484860767301
PB2015.12298.2,1.64566666667,0.32399462365596854,0.3407287388051897,0.561829928076
PB2015.3378.1,5.00633333333,0.2800008865248138,0.6037836751341047,0.814087697944
PB2015.11213.10,1.636,0.2872248162559939,0.30170623629157645,0.554918564107
PB2015.11213.11,1.60366666667,0.2975591731266428,0.29612927285260837,0.532482530213
PB2015.14697.3,1.56133333333,0.5250801687762713,0.3524099664845659,0.378210980048
PB2015.12868.7,2.03133333333,0.2413957597174152,0.3449443392815003,0.676274751642
PB2015.11213.14,1.533,0.2715940337224124,0.28533610750996247,0.55504631193
PB2015.15620.1,1.554,0.3911297968397348,0.32358954589692335,0.462761783314
PB2015.1699.4,1.81566666667,0.37415763888883524,0.3573041724885171,0.521508437781
PB2015.6754.2,2.21466666667,0.24558763931105046,0.368991768009988,0.703406651619
PB2015.7910.1,1.51133333333,0.3578030842229043,0.32461527183359223,0.498692764158
PB2015.10389.2,1.453,0.3152279693487566,0.30943893281001517,0.529828885125
PB2015.10389.1,1.34433333333,0.2937758620690247,0.287849348332816,0.529125373636
PB2015.7910.2,1.60333333333,0.3775587188611641,0.34450931835719395,0.500821727038
PB2015.13490.1,2.07133333333,0.4700062111801304,0.4868014922461617,0.563465364243
PB2015.7910.3,1.58033333333,0.3726856465005789,0.3391714249049331,0.499702535805
PB2015.9584.8,1.30033333333,0.20368436578166227,0.28847898120522175,0.695289301416
PB2015.6286.1,1.56533333333,0.36217239527390577,0.30750042415820966,0.471340002343
PB2015.13565.3,1.46,0.46130587589237765,0.31882916865436195,0.393485725775
PB2015.13565.1,1.40866666667,0.45255848434925056,0.3094265062651932,0.389580581285
PB2015.13565.6,1.42333333333,0.45113673805602655,0.311260783396193,0.392864622864
PB2015.11733.3,1.318,0.34088486536680696,0.321342262447386,0.521706709295
PB2015.795.2,1.751,0.3737545187053005,0.32996480846247644,0.485984486752
PB2015.11733.1,1.31633333333,0.34088115134636765,0.32048009693161733,0.520954756736
PB2015.16350.1,1.38866666667,0.3390158730159049,0.3017499047871101,0.489705654221
PB2015.795.5,1.99833333333,0.4218375000000033,0.3743865142063966,0.487405393206
PB2015.11733.4,1.30466666667,0.3370631383471847,0.3178951254371075,0.521790675902
PB2015.13073.8,1.453,0.3393339021615841,0.289634695643368,0.474435229587
PB2015.7323.8,1.97033333333,0.3885859449192175,0.3941949909074543,0.542193515584
PB2015.7057.3,1.99366666667,0.3309788263762504,0.38584918089400916,0.592450516942
PB2015.2207.1,1.71033333333,0.18278438095234859,0.30906697602159666,0.753789640699
PB2015.2207.4,1.7,0.16678977932639175,0.30983948082520946,0.784527150951
PB2015.13073.4,1.43833333333,0.34797310924365626,0.2820122392823653,0.452701754568
PB2015.9789.2,2.52866666667,0.2430528764805393,0.3327085000713708,0.663722546136
PB2015.9529.1,1.494,0.503354740061124,0.3207023312521681,0.357681477579
PB2015.11202.4,1.48166666667,0.36766122448982247,0.3311137215052221,0.496799299224
PB2015.13097.1,2.305,0.13642108362778624,0.35036442180599453,0.874894998425
PB2015.3748.1,1.543,0.34563043478266664,0.32482961391389154,0.509666190938
PB2015.3748.3,1.60866666667,0.36225603864736233,0.3389105551558642,0.508126432736
PB2015.3442.1,2.73933333333,0.40097579757986146,0.4408070158586553,0.583384571766
PB2015.13006.4,1.49366666667,0.35186324786327833,0.3328832214661486,0.519962668019
PB2015.10361.1,1.715,0.5313054054053586,0.37194274899416535,0.395474011321
PB2015.11490.7,2.10666666667,0.22115059399023124,0.31696192536946943,0.689748878703
PB2015.15250.4,1.67466666667,0.37686727456936475,0.41819037338929604,0.588551968127
PB2015.11490.1,2.29733333333,0.2406495457722066,0.34359433141423984,0.688427720684
PB2015.10361.4,1.41233333333,0.42110180180182777,0.29980099930778975,0.400195349418
PB2015.15250.1,2.08466666667,0.5041965552179262,0.5474766214167155,0.58143659602
PB2015.12139.7,2.38166666667,0.18338502804186488,0.3351927047580853,0.767562713029
PB2015.12139.5,2.44733333333,0.18816325036598075,0.34508298294412604,0.769098841251
PB2015.8532.1,1.83033333333,0.1831201298701656,0.3083771777630281,0.748965748972
PB2015.15161.2,1.57566666667,0.2836733481811247,0.3535425711584107,0.629624996937
PB2015.2920.5,1.447,0.4216648476580389,0.32750227137582266,0.437711108785
PB2015.1591.3,2.045,0.20632619775744343,0.31166445776488516,0.702410944352
PB2015.1591.1,2.096,0.2107798165137563,0.3197744162831455,0.702660539367
PB2015.9128.2,2.351,0.31206553778615426,0.3875131474124061,0.624704454759
PB2015.8532.8,1.88166666667,0.17923267326735856,0.3074541915363423,0.758970231599
PB2015.2847.32,2.58633333333,0.22627268925129737,0.36486708583746147,0.72977007289
PB2015.4890.4,1.81633333333,0.334732522796361,0.31611308417265327,0.512649533882
PB2015.4890.1,1.83433333333,0.34216027531952314,0.31403846504905963,0.49758695017
PB2015.4890.2,1.48066666667,0.294942612942669,0.3078144754321213,0.550059872318
PB2015.4051.20,1.71666666667,0.3190893081760453,0.3911950180266315,0.625482453178
PB2015.4051.22,1.21966666667,0.22944150943396605,0.28130048251564105,0.625643851917
PB2015.15293.4,2.216,0.2697659680638578,0.3871016278433579,0.686638990545
PB2015.15293.5,2.09266666667,0.24623699015468742,0.3511489391273913,0.685431945048
PB2015.15293.6,2.07066666667,0.25755794639479085,0.3540158980606529,0.670259843826
PB2015.15293.7,1.76,0.21673191648020132,0.29829490892404165,0.671056740289
PB2015.11498.1,1.78366666667,0.3123735632183621,0.34111272913137797,0.573589782184
PB2015.15293.1,2.06433333333,0.2546957494407099,0.3504840821935965,0.670904890316
PB2015.15293.2,2.089,0.23975080128206414,0.34931936050612106,0.691818734821
PB2015.4536.1,2.56066666667,0.18912561983479126,0.305340492197853,0.717828276287
PB2015.5528.1,2.103,0.12183175604628707,0.27800850993430976,0.836831666433
PB2015.14221.1,1.706,0.32547504025768176,0.3014662883668662,0.509929152487
PB2015.13110.1,1.26066666667,0.3828333333333455,0.30864045111219646,0.45040575464
PB2015.5145.4,1.57766666667,0.39246973365613325,0.33723147344031756,0.474772275748
PB2015.1471.2,1.66766666667,0.13125444340506023,0.25436017893140056,0.79531860554
PB2015.2265.1,2.31266666667,0.2270078534031793,0.3533327709947166,0.717221267045
PB2015.13848.2,2.21333333333,0.1744844783714774,0.30796377752306364,0.757127860536
PB2015.13848.4,2.48866666667,0.1943603053434626,0.34514066282474815,0.759189664989
PB2015.13848.5,2.41366666667,0.18546999495711497,0.3337054856211615,0.764818329717
PB2015.854.1,1.922,0.31695025906738555,0.4367172535283725,0.682599731394
PB2015.16868.1,1.585,0.48078036175718164,0.3758095126919622,0.435650732077
PB2015.11476.1,1.31866666667,0.42317320261439423,0.3117666916155808,0.418442208339
PB2015.9925.1,2.08266666667,0.249771384136874,0.36671281498117847,0.702385627815
PB2015.5770.3,1.40566666667,0.3018213652482673,0.3145889107651235,0.5539557505
PB2015.2583.1,1.94433333333,0.19764730792500607,0.3367797181727875,0.74521875372
PB2015.16847.1,1.676,0.24972113289764053,0.31314106639320977,0.626529850946
PB2015.5145.5,1.54666666667,0.38575907990309943,0.3311307811587255,0.474404108047
PB2015.5520.9,1.34166666667,0.3434278606965642,0.3191068620482463,0.512598836353
PB2015.5520.8,1.374,0.31223974763407575,0.3074975246395922,0.532625631069
PB2015.8364.6,1.432,0.37505434015525413,0.3273763189993211,0.489333431371
PB2015.2402.1,1.285,0.3768630783758024,0.3044603328056181,0.452301043669
PB2015.5014.6,1.96333333333,0.15562545079856724,0.2938403994313815,0.785475419004
PB2015.5520.2,1.375,0.2711701913393242,0.30116162299753385,0.585885124389
PB2015.6009.10,1.239,0.3309184861718009,0.3257031093375897,0.536589198124
PB2015.1411.4,1.55133333333,0.3399392330383314,0.3304424869958728,0.525079320447
PB2015.5520.5,1.311,0.29409989484756877,0.28867893653960164,0.529170790454
PB2015.5520.4,1.355,0.3476597014924866,0.32004482110118576,0.508246021109
